script,font_1,font_2,cosine_similarity,cosine_distance
Katakana,NotoSerifKR[wght],BatangChe-Regular,0.9563,0.0437
Katakana,BatangChe-Regular,NotoSerifJP[wght],0.9563,0.0437
Katakana,BatangChe-Regular,NotoSerifHK[wght],0.9563,0.0437
Katakana,ShipporiMinchoB1-SemiBold,BatangChe-Regular,0.9563,0.0437
Katakana,ZenAntique-Regular,BatangChe-Regular,0.9561,0.0439
Katakana,ShipporiMinchoB1-SemiBold,KleeOne-SemiBold,0.956,0.044
Katakana,NanumGothicCoding-Regular,KiwiMaru-Regular,0.956,0.044
Katakana,LINESeedJP-ExtraBold,BIZUDGothic-Bold,0.9559,0.0441
Katakana,ZenKakuGothicNew-Light,ZenKakuGothicNew-Medium,0.9558,0.0442
Katakana,LXGWWenKaiMonoTC-Light,NewTegomin-Regular,0.9558,0.0442
Katakana,RoundedMplus1c-Bold,LINESeedJP-ExtraBold,0.9558,0.0442
Katakana,KleeOne-SemiBold,KaiseiTokumin-Regular,0.9558,0.0442
Katakana,LXGWWenKaiTC-Light,NewTegomin-Regular,0.9558,0.0442
Katakana,ZenKakuGothicAntique-Medium,TrainOne-Regular,0.9557,0.0443
Katakana,RocknRollOne-Regular,MPLUSRounded1c-Regular,0.9557,0.0443
Katakana,RocknRollOne-Regular,RoundedMplus1c-Regular,0.9557,0.0443
