script,font_1,font_2,cosine_similarity,cosine_distance
Tamil,HindMadurai-Light,MuktaMalar-Bold,0.9527,0.0473
Tamil,KarlaTamilUpright-Bold,Lohit-Tamil,0.9527,0.0473
Tamil,Catamaran[wght],MuktaMalar-Bold,0.9526,0.0474
Tamil,HindMadurai-Light,Pavanam-Regular,0.9522,0.0478
Tamil,BalooThambi2[wght],MuktaMalar-Regular,0.9522,0.0478
Tamil,BalooThambi2[wght],MuktaMalar-Light,0.9521,0.0479
Tamil,"AnekTamil[wdth,wght]",MuktaMalar-SemiBold,0.9518,0.0482
Tamil,HindMadurai-Light,MuktaMalar-ExtraBold,0.9517,0.0483
Tamil,MuktaMalar-Light,"NotoSansTamil[wdth,wght]",0.9516,0.0484
Tamil,HindMadurai-Light,KarlaTamilInclined-Regular,0.9513,0.0487
Tamil,Coiny-Regular,HindMadurai-SemiBold,0.9512,0.0488
Tamil,HindMadurai-Light,Lohit-Tamil,0.951,0.049
Tamil,MuktaMalar-Regular,"NotoSansTamilUI[wdth,wght]",0.951,0.049
Tamil,HindMadurai-Light,MuktaMalar-ExtraLight,0.9509,0.0491
Tamil,HindMadurai-Medium,MuktaMalar-SemiBold,0.9508,0.0492
Tamil,Lohit-Tamil,MeeraInimai-Regular,0.9507,0.0493
Tamil,Arima[wght],KarlaTamilUpright-Regular,0.9507,0.0493
Tamil,"NotoSansTamilUI[wdth,wght]",TiroTamil-Italic,0.9507,0.0493
Tamil,Lohit-Tamil,MuktaMalar-ExtraBold,0.9506,0.0494
Tamil,MeeraInimai-Regular,"NotoSansTamil[wdth,wght]",0.9506,0.0494
Tamil,KarlaTamilInclined-Regular,"NotoSansTamil[wdth,wght]",0.9504,0.0496
Tamil,Catamaran[wght],"NotoSerifTamil[wdth,wght]",0.9503,0.0497
Tamil,"AnekTamil[wdth,wght]",MuktaMalar-Bold,0.95,0.05
Tamil,KarlaTamilUpright-Bold,MuktaMalar-Light,0.9499,0.0501
Tamil,MuktaMalar-Medium,"NotoSerifTamil[wdth,wght]",0.9497,0.0503
Tamil,Arima[wght],HindMadurai-Light,0.9497,0.0503
Tamil,KarlaTamilUpright-Bold,MeeraInimai-Regular,0.9495,0.0505
Tamil,BalooThambi2[wght],Kavivanar-Regular,0.9495,0.0505
Tamil,MuktaMalar-Medium,TiroTamil-Regular,0.9492,0.0508
Tamil,BalooThambi2[wght],KarlaTamilInclined-Bold,0.949,0.051
Tamil,Lohit-Tamil,"NotoSansTamil[wdth,wght]",0.9489,0.0511
Tamil,Catamaran[wght],TiroTamil-Regular,0.9489,0.0511
Tamil,"AnekTamil[wdth,wght]",MuktaMalar-Medium,0.9487,0.0513
Tamil,HindMadurai-Regular,MuktaMalar-Regular,0.9483,0.0517
Tamil,"NotoSerifTamil[wdth,wght]",TiroTamil-Italic,0.9483,0.0517
Tamil,HindMadurai-Regular,KarlaTamilInclined-Regular,0.9483,0.0517
Tamil,"NotoSansTamil[wdth,wght]",TiroTamil-Italic,0.9481,0.0519
Tamil,MeeraInimai-Regular,TiroTamil-Regular,0.9478,0.0522
Tamil,MuktaMalar-Light,"NotoSansTamilUI[wdth,wght]",0.9478,0.0522
Tamil,KarlaTamilInclined-Regular,"NotoSansTamilUI[wdth,wght]",0.9478,0.0522
Tamil,KarlaTamilInclined-Bold,"NotoSansTamil[wdth,wght]",0.9476,0.0524
Tamil,BalooThambi2[wght],Pavanam-Regular,0.9474,0.0526
Tamil,HindMadurai-Regular,KarlaTamilInclined-Bold,0.9472,0.0528
Tamil,MeeraInimai-Regular,"NotoSansTamilUI[wdth,wght]",0.9472,0.0528
Tamil,HindMadurai-Regular,MuktaMalar-Light,0.9472,0.0528
Tamil,HindMadurai-SemiBold,MuktaMalar-Bold,0.9471,0.0529
Tamil,MeeraInimai-Regular,MuktaMalar-Medium,0.9471,0.0529
Tamil,HindMadurai-Medium,"NotoSerifTamil-Italic[wdth,wght]",0.947,0.053
Tamil,HindMadurai-Bold,KarlaTamilUpright-Regular,0.9468,0.0532
Tamil,Arima[wght],BalooThambi2[wght],0.9468,0.0532
Tamil,KarlaTamilInclined-Regular,Kavivanar-Regular,0.9467,0.0533
Tamil,BalooThambi2[wght],HindMadurai-Bold,0.9466,0.0534
Tamil,HindMadurai-Regular,"NotoSerifTamil-Italic[wdth,wght]",0.9465,0.0535
Tamil,MuktaMalar-Bold,Pavanam-Regular,0.9463,0.0537
Tamil,"AnekTamil[wdth,wght]",Catamaran[wght],0.9461,0.0539
Tamil,Catamaran[wght],MuktaMalar-ExtraBold,0.9459,0.0541
Tamil,KarlaTamilUpright-Regular,"NotoSerifTamil-Italic[wdth,wght]",0.9457,0.0543
