script,font_1,font_2,cosine_similarity,cosine_distance
Telugu,Gidugu-Regular,Ponnala-Regular,0.8356,0.1644
Telugu,Dhurjati-Regular,Ponnala-Regular,0.8354,0.1646
Telugu,BalooTammudu2[wght],SreeKrushnadevaraya-Regular,0.8352,0.1648
Telugu,Gurajada-Regular,Timmana-Regular,0.8345,0.1655
Telugu,AkayaTelivigala-Regular,BalooTammudu2[wght],0.8339,0.1661
Telugu,BalooTammudu2[wght],Suranna-Regular,0.8337,0.1663
Telugu,Ponnala-Regular,RaviPrakash-Regular,0.8334,0.1666
Telugu,Mallanna-Regular,TiroTelugu-Regular,0.832,0.168
Telugu,Gidugu-Regular,NotoSerifTelugu[wght],0.832,0.168
Telugu,Sirivennela-Regular,Timmana-Regular,0.8319,0.1681
Telugu,Suravaram-Regular,TiroTelugu-Italic,0.8311,0.1689
Telugu,Ramaraja-Regular,RaviPrakash-Regular,0.831,0.169
Telugu,NotoSerifTelugu[wght],Ramabhadra-Regular,0.8301,0.1699
Telugu,RaviPrakash-Regular,TenaliRamakrishna-Regular,0.8294,0.1706
Telugu,Peddana-Regular,RaviPrakash-Regular,0.8281,0.1719
Telugu,HindGuntur-Bold,Suranna-Regular,0.8269,0.1731
Telugu,HindGuntur-Light,Suravaram-Regular,0.8267,0.1733
Telugu,Dhurjati-Regular,Ramaraja-Regular,0.8257,0.1743
Telugu,Gidugu-Regular,Mandali-Regular,0.8236,0.1764
Telugu,Dhurjati-Regular,TenaliRamakrishna-Regular,0.8235,0.1765
Telugu,BalooTammudu2[wght],Timmana-Regular,0.8234,0.1766
Telugu,Mallanna-Regular,"NotoSansTelugu[wdth,wght]",0.8233,0.1767
Telugu,NATS-Regular,NotoSerifTelugu[wght],0.8204,0.1796
Telugu,AkayaTelivigala-Regular,Suranna-Regular,0.8189,0.1811
Telugu,Mallanna-Regular,"NotoSansTeluguUI[wdth,wght]",0.8188,0.1812
Telugu,Dhurjati-Regular,NotoSerifTelugu[wght],0.8184,0.1816
Telugu,AkayaTelivigala-Regular,Gurajada-Regular,0.8177,0.1823
Telugu,NATS-Regular,NTR-Regular,0.8171,0.1829
Telugu,"NotoSansTelugu[wdth,wght]",Ramabhadra-Regular,0.8168,0.1832
Telugu,"AnekTelugu[wdth,wght]",Dhurjati-Regular,0.8167,0.1833
Telugu,NATS-Regular,TiroTelugu-Regular,0.8162,0.1838
Telugu,Chathura-ExtraBold,RaviPrakash-Regular,0.8154,0.1846
Telugu,"NotoSansTeluguUI[wdth,wght]",Ramabhadra-Regular,0.8149,0.1851
Telugu,Ramabhadra-Regular,TiroTelugu-Regular,0.8136,0.1864
Telugu,Mallanna-Regular,NTR-Regular,0.8133,0.1867
Telugu,HindGuntur-Medium,Suravaram-Regular,0.8132,0.1868
Telugu,Gurajada-Regular,LakkiReddy-Regular,0.8132,0.1868
Telugu,Gidugu-Regular,TiroTelugu-Regular,0.8127,0.1873
Telugu,Gidugu-Regular,"NotoSansTelugu[wdth,wght]",0.8127,0.1873
Telugu,AkayaTelivigala-Regular,NATS-Regular,0.812,0.188
Telugu,HindGuntur-Regular,Suravaram-Regular,0.812,0.188
Telugu,Gidugu-Regular,"NotoSansTeluguUI[wdth,wght]",0.8111,0.1889
Telugu,"AnekTelugu[wdth,wght]",Suravaram-Regular,0.8108,0.1892
Telugu,NTR-Regular,Ramabhadra-Regular,0.8101,0.1899
Telugu,NATS-Regular,"NotoSansTeluguUI[wdth,wght]",0.8087,0.1913
Telugu,NATS-Regular,"NotoSansTelugu[wdth,wght]",0.8083,0.1917
Telugu,HindGuntur-SemiBold,Suravaram-Regular,0.8077,0.1923
Telugu,Dhurjati-Regular,TiroTelugu-Regular,0.8069,0.1931
Telugu,Dhurjati-Regular,"NotoSansTelugu[wdth,wght]",0.8064,0.1936
Telugu,Chathura-Bold,RaviPrakash-Regular,0.8061,0.1939
Telugu,"AnekTelugu[wdth,wght]",Mallanna-Regular,0.8053,0.1947
Telugu,Ramaraja-Regular,Sirivennela-Regular,0.8051,0.1949
Telugu,Gurajada-Regular,Ponnala-Regular,0.8048,0.1952
Telugu,HindGuntur-Light,Mallanna-Regular,0.8042,0.1958
Telugu,AkayaTelivigala-Regular,Ramabhadra-Regular,0.8039,0.1961
Telugu,Mandali-Regular,NATS-Regular,0.8036,0.1964
Telugu,Dhurjati-Regular,"NotoSansTeluguUI[wdth,wght]",0.8033,0.1967
Telugu,"AnekTelugu[wdth,wght]",Ramabhadra-Regular,0.8022,0.1978
Telugu,Gurajada-Regular,Mandali-Regular,0.8004,0.1996
Telugu,LakkiReddy-Regular,Ramabhadra-Regular,0.7999,0.2001
Telugu,NTR-Regular,RaviPrakash-Regular,0.7999,0.2001
Telugu,LakkiReddy-Regular,Mallanna-Regular,0.7998,0.2002
Telugu,Mallanna-Regular,TiroTelugu-Italic,0.7995,0.2005
Telugu,Mandali-Regular,RaviPrakash-Regular,0.7979,0.2021
Telugu,HindGuntur-Light,NATS-Regular,0.7977,0.2023
Telugu,HindGuntur-Bold,Suravaram-Regular,0.7976,0.2024
Telugu,Chathura-Thin,RaviPrakash-Regular,0.797,0.203
Telugu,HindGuntur-Medium,Mallanna-Regular,0.797,0.203
Telugu,Peddana-Regular,Sirivennela-Regular,0.7967,0.2033
Telugu,Gurajada-Regular,NotoSerifTelugu[wght],0.7966,0.2034
Telugu,Gidugu-Regular,NTR-Regular,0.7958,0.2042
Telugu,HindGuntur-Regular,Mallanna-Regular,0.7953,0.2047
Telugu,NATS-Regular,TiroTelugu-Italic,0.7952,0.2048
Telugu,Dhurjati-Regular,TiroTelugu-Italic,0.7943,0.2057
Telugu,Dhurjati-Regular,Mandali-Regular,0.7942,0.2058
Telugu,Dhurjati-Regular,HindGuntur-Medium,0.7926,0.2074
Telugu,Chathura-ExtraBold,NATS-Regular,0.7925,0.2075
Telugu,Gurajada-Regular,"NotoSansTeluguUI[wdth,wght]",0.792,0.208
Telugu,AkayaTelivigala-Regular,RaviPrakash-Regular,0.7918,0.2082
Telugu,Chathura-Regular,RaviPrakash-Regular,0.7907,0.2093
Telugu,Gurajada-Regular,"NotoSansTelugu[wdth,wght]",0.7906,0.2094
Telugu,Gidugu-Regular,TiroTelugu-Italic,0.7896,0.2104
Telugu,HindGuntur-Light,Ramabhadra-Regular,0.7889,0.2111
Telugu,Chathura-Thin,NATS-Regular,0.7883,0.2117
Telugu,HindGuntur-Medium,Ramabhadra-Regular,0.7882,0.2118
Telugu,Gurajada-Regular,TiroTelugu-Regular,0.788,0.212
Telugu,Ponnala-Regular,Sirivennela-Regular,0.7877,0.2123
Telugu,Gidugu-Regular,LakkiReddy-Regular,0.7877,0.2123
Telugu,Dhurjati-Regular,HindGuntur-Light,0.7874,0.2126
Telugu,AkayaTelivigala-Regular,Mallanna-Regular,0.7872,0.2128
Telugu,"AnekTelugu[wdth,wght]",Gidugu-Regular,0.7869,0.2131
Telugu,"AnekTelugu[wdth,wght]",NATS-Regular,0.7867,0.2133
Telugu,Ramabhadra-Regular,TiroTelugu-Italic,0.7866,0.2134
Telugu,HindGuntur-SemiBold,Mallanna-Regular,0.7863,0.2137
Telugu,HindGuntur-Regular,Ramabhadra-Regular,0.786,0.214
Telugu,Chathura-Bold,NATS-Regular,0.7856,0.2144
Telugu,LakkiReddy-Regular,NATS-Regular,0.7856,0.2144
Telugu,Gidugu-Regular,HindGuntur-Light,0.7856,0.2144
Telugu,Dhurjati-Regular,HindGuntur-SemiBold,0.7853,0.2147
Telugu,Dhurjati-Regular,HindGuntur-Regular,0.7841,0.2159
Telugu,AkayaTelivigala-Regular,Gidugu-Regular,0.7838,0.2162
Telugu,HindGuntur-SemiBold,Ramabhadra-Regular,0.783,0.217
Telugu,Chathura-Light,RaviPrakash-Regular,0.7824,0.2176
Telugu,Gidugu-Regular,HindGuntur-Medium,0.7809,0.2191
Telugu,LakkiReddy-Regular,RaviPrakash-Regular,0.7793,0.2207
Telugu,Gurajada-Regular,TiroTelugu-Italic,0.7789,0.2211
Telugu,BalooTammudu2[wght],Mallanna-Regular,0.7781,0.2219
Telugu,BalooTammudu2[wght],Suravaram-Regular,0.7781,0.2219
Telugu,AkayaTelivigala-Regular,Dhurjati-Regular,0.7778,0.2222
Telugu,HindGuntur-Regular,NATS-Regular,0.7767,0.2233
Telugu,Gidugu-Regular,HindGuntur-SemiBold,0.7764,0.2236
Telugu,Gidugu-Regular,HindGuntur-Regular,0.7763,0.2237
Telugu,Dhurjati-Regular,NTR-Regular,0.7753,0.2247
Telugu,HindGuntur-Bold,Ramabhadra-Regular,0.7747,0.2253
Telugu,HindGuntur-Medium,NATS-Regular,0.7741,0.2259
Telugu,Chathura-Regular,NATS-Regular,0.7738,0.2262
Telugu,NTR-Regular,Sirivennela-Regular,0.772,0.228
Telugu,Dhurjati-Regular,HindGuntur-Bold,0.7716,0.2284
Telugu,HindGuntur-Bold,Mallanna-Regular,0.7701,0.2299
Telugu,AkayaTelivigala-Regular,Sirivennela-Regular,0.7687,0.2313
Telugu,Chathura-Light,NATS-Regular,0.7686,0.2314
Telugu,Mandali-Regular,Sirivennela-Regular,0.7679,0.2321
Telugu,Chathura-ExtraBold,Dhurjati-Regular,0.7642,0.2358
Telugu,Dhurjati-Regular,LakkiReddy-Regular,0.7636,0.2364
Telugu,Gidugu-Regular,HindGuntur-Bold,0.7629,0.2371
Telugu,HindGuntur-SemiBold,NATS-Regular,0.7626,0.2374
Telugu,Chathura-ExtraBold,Suravaram-Regular,0.761,0.239
Telugu,NotoSerifTelugu[wght],RaviPrakash-Regular,0.7584,0.2416
Telugu,Chathura-ExtraBold,Ramabhadra-Regular,0.7573,0.2427
Telugu,Chathura-Bold,Dhurjati-Regular,0.7567,0.2433
Telugu,Chathura-Thin,Suravaram-Regular,0.7546,0.2454
Telugu,"NotoSansTeluguUI[wdth,wght]",RaviPrakash-Regular,0.7543,0.2457
Telugu,Chathura-Bold,Suravaram-Regular,0.7542,0.2458
Telugu,RaviPrakash-Regular,TiroTelugu-Regular,0.7541,0.2459
Telugu,"NotoSansTelugu[wdth,wght]",RaviPrakash-Regular,0.7534,0.2466
Telugu,Chathura-ExtraBold,Gidugu-Regular,0.7533,0.2467
Telugu,Gurajada-Regular,HindGuntur-Light,0.7518,0.2482
Telugu,Chathura-Bold,Ramabhadra-Regular,0.7517,0.2483
Telugu,BalooTammudu2[wght],Ramabhadra-Regular,0.751,0.249
Telugu,Chathura-Thin,Dhurjati-Regular,0.75,0.25
Telugu,Chathura-Thin,Ramabhadra-Regular,0.7484,0.2516
Telugu,NotoSerifTelugu[wght],Sirivennela-Regular,0.747,0.253
Telugu,Chathura-Regular,Suravaram-Regular,0.747,0.253
Telugu,BalooTammudu2[wght],Dhurjati-Regular,0.7465,0.2535
Telugu,HindGuntur-Bold,NATS-Regular,0.7463,0.2537
Telugu,RaviPrakash-Regular,TiroTelugu-Italic,0.7448,0.2552
Telugu,Chathura-Bold,Gidugu-Regular,0.7441,0.2559
Telugu,Chathura-Regular,Dhurjati-Regular,0.7437,0.2563
Telugu,Chathura-Light,Suravaram-Regular,0.743,0.257
Telugu,Chathura-Thin,Gidugu-Regular,0.7429,0.2571
Telugu,BalooTammudu2[wght],Gidugu-Regular,0.7416,0.2584
Telugu,"AnekTelugu[wdth,wght]",Gurajada-Regular,0.7403,0.2597
Telugu,Gurajada-Regular,HindGuntur-Medium,0.7401,0.2599
Telugu,Chathura-ExtraBold,Gurajada-Regular,0.7392,0.2608
Telugu,Chathura-Light,Dhurjati-Regular,0.7379,0.2621
Telugu,Chathura-Regular,Ramabhadra-Regular,0.7378,0.2622
Telugu,Chathura-ExtraBold,Mallanna-Regular,0.7377,0.2623
Telugu,HindGuntur-Light,RaviPrakash-Regular,0.7363,0.2637
Telugu,"AnekTelugu[wdth,wght]",RaviPrakash-Regular,0.7361,0.2639
Telugu,Gurajada-Regular,HindGuntur-SemiBold,0.7361,0.2639
Telugu,Chathura-Bold,Gurajada-Regular,0.735,0.265
Telugu,Chathura-Thin,Mallanna-Regular,0.735,0.265
Telugu,Gurajada-Regular,HindGuntur-Regular,0.734,0.266
Telugu,Chathura-Regular,Gidugu-Regular,0.7331,0.2669
Telugu,Sirivennela-Regular,TiroTelugu-Regular,0.7325,0.2675
Telugu,Chathura-Light,Ramabhadra-Regular,0.7318,0.2682
Telugu,BalooTammudu2[wght],NATS-Regular,0.7314,0.2686
Telugu,Chathura-Bold,Mallanna-Regular,0.7313,0.2687
Telugu,Sirivennela-Regular,TiroTelugu-Italic,0.7306,0.2694
Telugu,"NotoSansTeluguUI[wdth,wght]",Sirivennela-Regular,0.7306,0.2694
Telugu,"NotoSansTelugu[wdth,wght]",Sirivennela-Regular,0.7285,0.2715
Telugu,Gurajada-Regular,HindGuntur-Bold,0.7283,0.2717
Telugu,Chathura-Thin,Gurajada-Regular,0.7281,0.2719
Telugu,LakkiReddy-Regular,Sirivennela-Regular,0.7281,0.2719
Telugu,Chathura-Light,Gidugu-Regular,0.7272,0.2728
Telugu,Chathura-Regular,Gurajada-Regular,0.7229,0.2771
Telugu,HindGuntur-Medium,RaviPrakash-Regular,0.7226,0.2774
Telugu,HindGuntur-Light,Sirivennela-Regular,0.7216,0.2784
Telugu,Chathura-Regular,Mallanna-Regular,0.7192,0.2808
Telugu,HindGuntur-Regular,RaviPrakash-Regular,0.7188,0.2812
Telugu,Chathura-Light,Gurajada-Regular,0.7183,0.2817
Telugu,Chathura-Light,Mallanna-Regular,0.7177,0.2823
Telugu,BalooTammudu2[wght],Gurajada-Regular,0.7146,0.2854
Telugu,"AnekTelugu[wdth,wght]",Sirivennela-Regular,0.7132,0.2868
Telugu,HindGuntur-SemiBold,RaviPrakash-Regular,0.7113,0.2887
Telugu,Chathura-ExtraBold,SreeKrushnadevaraya-Regular,0.7075,0.2925
Telugu,Chathura-Thin,TenaliRamakrishna-Regular,0.7044,0.2956
Telugu,Chathura-ExtraBold,TenaliRamakrishna-Regular,0.7036,0.2964
Telugu,Chathura-Bold,SreeKrushnadevaraya-Regular,0.7034,0.2966
Telugu,Chathura-Thin,Suranna-Regular,0.7016,0.2984
Telugu,Chathura-ExtraBold,Suranna-Regular,0.7013,0.2987
Telugu,HindGuntur-Regular,Sirivennela-Regular,0.6997,0.3003
Telugu,Chathura-Thin,SreeKrushnadevaraya-Regular,0.6994,0.3006
Telugu,HindGuntur-Bold,RaviPrakash-Regular,0.6975,0.3025
Telugu,Chathura-Bold,TenaliRamakrishna-Regular,0.6971,0.3029
Telugu,Chathura-ExtraBold,Timmana-Regular,0.6971,0.3029
Telugu,Chathura-Bold,Suranna-Regular,0.6947,0.3053
Telugu,Chathura-Bold,Timmana-Regular,0.6936,0.3064
Telugu,HindGuntur-Medium,Sirivennela-Regular,0.6934,0.3066
Telugu,Chathura-Thin,Timmana-Regular,0.6927,0.3073
Telugu,Chathura-Regular,TenaliRamakrishna-Regular,0.6888,0.3112
Telugu,Chathura-Regular,SreeKrushnadevaraya-Regular,0.6883,0.3117
Telugu,Chathura-Regular,Suranna-Regular,0.6872,0.3128
Telugu,Chathura-Light,TenaliRamakrishna-Regular,0.6861,0.3139
Telugu,Chathura-Light,Suranna-Regular,0.6852,0.3148
Telugu,Chathura-Light,SreeKrushnadevaraya-Regular,0.683,0.317
Telugu,Chathura-Regular,Timmana-Regular,0.6828,0.3172
Telugu,HindGuntur-SemiBold,Sirivennela-Regular,0.6823,0.3177
Telugu,BalooTammudu2[wght],RaviPrakash-Regular,0.6814,0.3186
Telugu,Chathura-ExtraBold,NTR-Regular,0.6792,0.3208
Telugu,Chathura-Light,Timmana-Regular,0.6783,0.3217
Telugu,Chathura-Bold,NTR-Regular,0.6775,0.3225
Telugu,Chathura-Thin,NTR-Regular,0.676,0.324
Telugu,AkayaTelivigala-Regular,Chathura-ExtraBold,0.6688,0.3312
Telugu,HindGuntur-Bold,Sirivennela-Regular,0.6686,0.3314
Telugu,AkayaTelivigala-Regular,Chathura-Bold,0.6663,0.3337
Telugu,Chathura-Regular,NTR-Regular,0.6646,0.3354
Telugu,Chathura-Light,NTR-Regular,0.6621,0.3379
Telugu,AkayaTelivigala-Regular,Chathura-Thin,0.6575,0.3425
Telugu,AkayaTelivigala-Regular,Chathura-Regular,0.6529,0.3471
Telugu,Chathura-ExtraBold,Ponnala-Regular,0.6511,0.3489
Telugu,BalooTammudu2[wght],Sirivennela-Regular,0.6493,0.3507
Telugu,AkayaTelivigala-Regular,Chathura-Light,0.6476,0.3524
Telugu,Chathura-Bold,Ponnala-Regular,0.6449,0.3551
Telugu,Chathura-Thin,Ponnala-Regular,0.6415,0.3585
Telugu,Chathura-ExtraBold,Ramaraja-Regular,0.6409,0.3591
Telugu,Chathura-Thin,Peddana-Regular,0.6384,0.3616
Telugu,Chathura-Thin,Ramaraja-Regular,0.6374,0.3626
Telugu,Chathura-ExtraBold,Peddana-Regular,0.6373,0.3627
Telugu,Chathura-Regular,Ponnala-Regular,0.6339,0.3661
Telugu,Chathura-Thin,Mandali-Regular,0.6323,0.3677
Telugu,Chathura-Bold,Ramaraja-Regular,0.6321,0.3679
Telugu,Chathura-Thin,NotoSerifTelugu[wght],0.631,0.369
Telugu,Chathura-Bold,Peddana-Regular,0.6303,0.3697
Telugu,Chathura-Light,Ponnala-Regular,0.6287,0.3713
Telugu,Chathura-ExtraBold,Mandali-Regular,0.6285,0.3715
Telugu,Chathura-ExtraBold,NotoSerifTelugu[wght],0.6262,0.3738
Telugu,Chathura-Thin,HindGuntur-Light,0.6234,0.3766
Telugu,Chathura-Bold,NotoSerifTelugu[wght],0.6231,0.3769
Telugu,Chathura-Regular,Ramaraja-Regular,0.622,0.378
Telugu,Chathura-Regular,Peddana-Regular,0.6219,0.3781
Telugu,Chathura-Bold,Mandali-Regular,0.6214,0.3786
Telugu,Chathura-Light,Peddana-Regular,0.6183,0.3817
Telugu,Chathura-Light,Ramaraja-Regular,0.6176,0.3824
Telugu,Chathura-Thin,TiroTelugu-Italic,0.616,0.384
Telugu,Chathura-Thin,TiroTelugu-Regular,0.6154,0.3846
Telugu,Chathura-ExtraBold,TiroTelugu-Italic,0.6151,0.3849
Telugu,Chathura-Regular,Mandali-Regular,0.6145,0.3855
Telugu,Chathura-Regular,NotoSerifTelugu[wght],0.6144,0.3856
Telugu,Chathura-Light,NotoSerifTelugu[wght],0.6133,0.3867
Telugu,Chathura-ExtraBold,HindGuntur-Light,0.6133,0.3867
Telugu,"AnekTelugu[wdth,wght]",Chathura-Thin,0.6129,0.3871
Telugu,Chathura-Light,Mandali-Regular,0.6129,0.3871
Telugu,Chathura-Bold,HindGuntur-Light,0.6126,0.3874
Telugu,Chathura-ExtraBold,TiroTelugu-Regular,0.6115,0.3885
Telugu,Chathura-Bold,TiroTelugu-Italic,0.6111,0.3889
Telugu,"AnekTelugu[wdth,wght]",Chathura-ExtraBold,0.6109,0.3891
Telugu,"AnekTelugu[wdth,wght]",Chathura-Bold,0.6078,0.3922
Telugu,Chathura-Bold,TiroTelugu-Regular,0.6073,0.3927
Telugu,Chathura-Regular,HindGuntur-Light,0.6072,0.3928
Telugu,Chathura-Light,HindGuntur-Light,0.6061,0.3939
Telugu,Chathura-Regular,TiroTelugu-Italic,0.6051,0.3949
Telugu,Chathura-Light,TiroTelugu-Italic,0.6026,0.3974
Telugu,Chathura-ExtraBold,"NotoSansTeluguUI[wdth,wght]",0.6024,0.3976
Telugu,Chathura-Thin,"NotoSansTeluguUI[wdth,wght]",0.6013,0.3987
Telugu,"AnekTelugu[wdth,wght]",Chathura-Regular,0.6007,0.3993
Telugu,Chathura-Thin,HindGuntur-Regular,0.6005,0.3995
Telugu,Chathura-ExtraBold,"NotoSansTelugu[wdth,wght]",0.6001,0.3999
Telugu,Chathura-Regular,TiroTelugu-Regular,0.5997,0.4003
Telugu,Chathura-Thin,"NotoSansTelugu[wdth,wght]",0.5995,0.4005
Telugu,"AnekTelugu[wdth,wght]",Chathura-Light,0.5991,0.4009
Telugu,Chathura-Light,TiroTelugu-Regular,0.5982,0.4018
Telugu,Chathura-Bold,"NotoSansTeluguUI[wdth,wght]",0.5977,0.4023
Telugu,Chathura-ExtraBold,LakkiReddy-Regular,0.5951,0.4049
Telugu,Chathura-Bold,"NotoSansTelugu[wdth,wght]",0.5948,0.4052
Telugu,Chathura-ExtraBold,HindGuntur-Regular,0.5922,0.4078
Telugu,Chathura-Thin,LakkiReddy-Regular,0.592,0.408
Telugu,Chathura-Bold,HindGuntur-Regular,0.5903,0.4097
Telugu,Chathura-Bold,LakkiReddy-Regular,0.5895,0.4105
Telugu,Chathura-Regular,"NotoSansTeluguUI[wdth,wght]",0.5892,0.4108
Telugu,Chathura-Thin,HindGuntur-Medium,0.5884,0.4116
Telugu,Chathura-Light,"NotoSansTeluguUI[wdth,wght]",0.586,0.414
Telugu,Chathura-Regular,"NotoSansTelugu[wdth,wght]",0.5858,0.4142
Telugu,Chathura-ExtraBold,HindGuntur-Medium,0.5853,0.4147
Telugu,Chathura-Regular,HindGuntur-Regular,0.5843,0.4157
Telugu,Chathura-Light,"NotoSansTelugu[wdth,wght]",0.5825,0.4175
Telugu,Chathura-Light,HindGuntur-Regular,0.5824,0.4176
Telugu,Chathura-Bold,HindGuntur-Medium,0.5821,0.4179
Telugu,Chathura-Regular,LakkiReddy-Regular,0.5807,0.4193
Telugu,Chathura-Light,LakkiReddy-Regular,0.5757,0.4243
Telugu,Chathura-Regular,HindGuntur-Medium,0.5752,0.4248
Telugu,Chathura-Thin,HindGuntur-SemiBold,0.5743,0.4257
Telugu,Chathura-ExtraBold,HindGuntur-SemiBold,0.5742,0.4258
Telugu,Chathura-Light,HindGuntur-Medium,0.5725,0.4275
Telugu,Chathura-Bold,HindGuntur-SemiBold,0.5703,0.4297
Telugu,Chathura-Regular,HindGuntur-SemiBold,0.5629,0.4371
Telugu,Chathura-Light,HindGuntur-SemiBold,0.5594,0.4406
Telugu,Chathura-ExtraBold,HindGuntur-Bold,0.5578,0.4422
Telugu,Chathura-Thin,HindGuntur-Bold,0.5549,0.4451
Telugu,Chathura-Bold,HindGuntur-Bold,0.5544,0.4456
Telugu,Chathura-Regular,HindGuntur-Bold,0.5456,0.4544
Telugu,Chathura-Light,HindGuntur-Bold,0.5414,0.4586
Telugu,BalooTammudu2[wght],Chathura-Thin,0.5237,0.4763
Telugu,BalooTammudu2[wght],Chathura-ExtraBold,0.5176,0.4824
Telugu,BalooTammudu2[wght],Chathura-Bold,0.5142,0.4858
Telugu,BalooTammudu2[wght],Chathura-Regular,0.5067,0.4933
Telugu,BalooTammudu2[wght],Chathura-Light,0.5043,0.4957
