script,font_1,font_2,cosine_similarity,cosine_distance
Arabic,Harmattan-SemiBold,Rubik[wght],0.9167,0.0833
Arabic,Rakkas-Regular,Tajawal-ExtraBold,0.9167,0.0833
Arabic,Tajawal-Light,NotoNaskhArabic[wght],0.9166,0.0834
Arabic,Lateef-SemiBold,Harmattan-Medium,0.9165,0.0835
Arabic,Amiri-BoldItalic,IBMPlexSansArabic-Light,0.9164,0.0836
Arabic,NotoNaskhArabicUI[wght],Lateef-SemiBold,0.9163,0.0837
Arabic,Katibeh-Regular,IBMPlexSansArabic-Regular,0.9163,0.0837
Arabic,Zain-LightItalic,Tajawal-Regular,0.9161,0.0839
Arabic,Changa[wght],Zain-Bold,0.9161,0.0839
Arabic,Zain-ExtraBold,Vazirmatn[wght],0.9161,0.0839
Arabic,Harmattan-Bold,MarkaziText-VF,0.9161,0.0839
Arabic,Zain-LightItalic,PlaypenSansArabic[wght],0.9157,0.0843
Arabic,BonaNova-Italic,Zain-Light,0.9157,0.0843
Arabic,Almarai-Bold,Vazirmatn[wght],0.9157,0.0843
Arabic,PlaypenSansArabic[wght],Zain-Italic,0.9157,0.0843
Arabic,Tajawal-Medium,NotoNaskhArabicUI[wght],0.9157,0.0843
Arabic,BonaNovaSC-Italic,Zain-Light,0.9157,0.0843
Arabic,NotoNaskhArabicUI[wght],Tajawal-Regular,0.9156,0.0844
Arabic,Zain-Light,"NotoSansArabic[wdth,wght]",0.9156,0.0844
Arabic,Mirza-Medium,Vazirmatn[wght],0.9155,0.0845
Arabic,Harmattan-SemiBold,MarkaziText-VF,0.9155,0.0845
Arabic,Mirza-Medium,Lalezar-Regular,0.9153,0.0847
Arabic,"NotoSansArabicUI[wdth,wght]",Zain-Bold,0.9153,0.0847
Arabic,IBMPlexSansArabic-Medium,CascadiaCode[wght],0.9153,0.0847
Arabic,IBMPlexSansArabic-Medium,CascadiaMono[wght],0.9153,0.0847
Arabic,NotoNaskhArabicUI[wght],Amiri-BoldItalic,0.9153,0.0847
Arabic,Marhey[wght],Katibeh-Regular,0.9152,0.0848
Arabic,Zain-LightItalic,AmiriQuran-Regular,0.9151,0.0849
Arabic,Tajawal-Light,Almarai-Light,0.9151,0.0849
Arabic,BalooBhaijaan2[wght],Amiri-Italic,0.9151,0.0849
Arabic,IBMPlexSansArabic-ExtraLight,ScheherazadeNew-SemiBold,0.915,0.085
Arabic,BonaNovaSC-Regular,Tajawal-Regular,0.915,0.085
Arabic,IBMPlexSansArabic-Medium,Almarai-Regular,0.915,0.085
Arabic,BonaNova-Regular,Tajawal-Regular,0.915,0.085
Arabic,Almarai-Light,Tajawal-ExtraLight,0.915,0.085
Arabic,Amiri-Italic,Alyamama[wght],0.9149,0.0851
Arabic,Estedad[wght],Vazirmatn[wght],0.9149,0.0851
Arabic,Tajawal-ExtraLight,"NotoSansArabic[wdth,wght]",0.9148,0.0852
Arabic,BalooBhaijaan2[wght],Almarai-Bold,0.9148,0.0852
Arabic,IBMPlexSansArabic-ExtraLight,Amiri-Bold,0.9148,0.0852
Arabic,MarkaziText[wght],Jomhuria-Regular,0.9148,0.0852
Arabic,Rakkas-Regular,Alyamama[wght],0.9148,0.0852
Arabic,Harmattan-Regular,Katibeh-Regular,0.9147,0.0853
Arabic,Marhey[wght],BonaNovaSC-Italic,0.9147,0.0853
Arabic,Marhey[wght],BonaNova-Italic,0.9147,0.0853
Arabic,NotoNaskhArabicUI[wght],PlaypenSansArabic[wght],0.9146,0.0854
Arabic,Ruwudu-Bold,Lalezar-Regular,0.9146,0.0854
Arabic,BonaNova-Regular,Mirza-Medium,0.9146,0.0854
Arabic,BonaNovaSC-Regular,Mirza-Medium,0.9146,0.0854
Arabic,Zain-LightItalic,Amiri-Regular,0.9145,0.0855
Arabic,Rakkas-Regular,NotoNaskhArabic[wght],0.9145,0.0855
Arabic,ScheherazadeNew-Regular,NotoNaskhArabicUI[wght],0.9145,0.0855
Arabic,AmiriQuran-Regular,IBMPlexSansArabic-ExtraLight,0.9145,0.0855
Arabic,NotoNaskhArabicUI[wght],Lalezar-Regular,0.9144,0.0856
Arabic,Rakkas-Regular,Lalezar-Regular,0.9144,0.0856
Arabic,Vazirmatn[wght],Tajawal-ExtraLight,0.9144,0.0856
Arabic,Tajawal-Medium,Almarai-Light,0.9144,0.0856
Arabic,Harmattan-Medium,Thabit,0.9142,0.0858
Arabic,Zain-LightItalic,Almarai-Bold,0.9142,0.0858
Arabic,ScheherazadeNew-Regular,IBMPlexSansArabic-Bold,0.9142,0.0858
Arabic,Rubik[wght],Lalezar-Regular,0.9142,0.0858
Arabic,Rubik-Italic[wght],Lalezar-Regular,0.9142,0.0858
Arabic,IBMPlexSansArabic-ExtraLight,Tajawal-Bold,0.9141,0.0859
Arabic,Zain-LightItalic,ScheherazadeNew-Regular,0.9141,0.0859
Arabic,Beiruti[wght],NotoNaskhArabic[wght],0.9141,0.0859
Arabic,Rubik[wght],CascadiaCode[wght],0.914,0.086
Arabic,Rubik-Italic[wght],CascadiaMono[wght],0.914,0.086
Arabic,Rubik-Italic[wght],CascadiaCode[wght],0.914,0.086
Arabic,Rubik[wght],CascadiaMono[wght],0.914,0.086
Arabic,Almarai-Bold,Tajawal-ExtraLight,0.9139,0.0861
Arabic,MarkaziText[wght],BlakaInk-Regular,0.9139,0.0861
Arabic,Rakkas-Regular,Lateef-Bold,0.9138,0.0862
Arabic,Zain-Bold,"NotoSansArabic[wdth,wght]",0.9138,0.0862
Arabic,MarkaziText[wght],Harmattan-Medium,0.9136,0.0864
Arabic,Tajawal-Light,BonaNovaSC-Regular,0.9136,0.0864
Arabic,Harmattan-Medium,Katibeh-Regular,0.9136,0.0864
Arabic,Rakkas-Regular,Katibeh-Regular,0.9136,0.0864
Arabic,Tajawal-Light,BonaNova-Regular,0.9136,0.0864
Arabic,Harmattan-Bold,BonaNovaSC-Regular,0.9135,0.0865
Arabic,Amiri-BoldItalic,IBMPlexSansArabic-Medium,0.9135,0.0865
Arabic,Harmattan-SemiBold,Vazirmatn[wght],0.9135,0.0865
Arabic,Harmattan-Bold,BonaNova-Regular,0.9135,0.0865
Arabic,Marhey[wght],CascadiaCode[wght],0.9135,0.0865
Arabic,Marhey[wght],CascadiaMono[wght],0.9135,0.0865
Arabic,Katibeh-Regular,Parastoo[wght],0.9135,0.0865
Arabic,Harmattan-SemiBold,Lateef-SemiBold,0.9135,0.0865
Arabic,Vazirmatn[wght],Zain-Black,0.9134,0.0866
Arabic,CascadiaCode[wght],Ruwudu-Regular,0.9134,0.0866
Arabic,Beiruti[wght],Vazirmatn[wght],0.9134,0.0866
Arabic,CascadiaMono[wght],Ruwudu-Regular,0.9134,0.0866
Arabic,Tajawal-Regular,Zain-Italic,0.9133,0.0867
Arabic,Harmattan-SemiBold,BalooBhaijaan2[wght],0.9133,0.0867
Arabic,Amiri-Italic,Vazirmatn[wght],0.9133,0.0867
Arabic,Almarai-Light,Zain-Black,0.9133,0.0867
Arabic,NotoNaskhArabicUI[wght],Tajawal-Light,0.9131,0.0869
Arabic,Zain-LightItalic,Zain-ExtraBold,0.913,0.087
Arabic,Zain-LightItalic,ScheherazadeNew-SemiBold,0.9129,0.0871
Arabic,Alyamama[wght],Harmattan-Medium,0.9129,0.0871
Arabic,NotoNaskhArabic[wght],Lateef-SemiBold,0.9127,0.0873
Arabic,Amiri-BoldItalic,Katibeh-Regular,0.9127,0.0873
Arabic,Almarai-ExtraBold,Vazirmatn[wght],0.9127,0.0873
Arabic,Amiri-Regular,IBMPlexSansArabic-ExtraLight,0.9126,0.0874
Arabic,Almarai-Regular,Tajawal-ExtraBold,0.9125,0.0875
Arabic,Amiri-BoldItalic,Mirza-Medium,0.9125,0.0875
Arabic,Mirza-Regular,Lateef-Light,0.9124,0.0876
Arabic,Harmattan-SemiBold,NotoNaskhArabicUI[wght],0.9124,0.0876
Arabic,PlaypenSansArabic[wght],Almarai-Bold,0.9123,0.0877
Arabic,BalooBhaijaan2[wght],Mirza-Regular,0.9123,0.0877
Arabic,Amiri-Italic,IBMPlexSansArabic-Regular,0.9123,0.0877
Arabic,NotoNaskhArabicUI[wght],"NotoSansArabic[wdth,wght]",0.9121,0.0879
Arabic,Amiri-Italic,NotoNaskhArabic[wght],0.912,0.088
Arabic,BalooBhaijaan2[wght],Zain-ExtraBold,0.912,0.088
Arabic,Tajawal-Bold,Zain-Italic,0.912,0.088
Arabic,Tajawal-ExtraLight,Tajawal-ExtraBold,0.912,0.088
Arabic,NotoNaskhArabicUI[wght],IBMPlexSansArabic-ExtraLight,0.9119,0.0881
Arabic,ScheherazadeNew-Regular,Mirza-Medium,0.9119,0.0881
Arabic,Almarai-Regular,IBMPlexSansArabic-Bold,0.9118,0.0882
Arabic,BonaNovaSC-Bold,Katibeh-Regular,0.9118,0.0882
Arabic,Changa[wght],Almarai-Light,0.9118,0.0882
Arabic,ScheherazadeNew-Regular,Katibeh-Regular,0.9117,0.0883
Arabic,Tajawal-Medium,BonaNovaSC-Regular,0.9117,0.0883
Arabic,Zain-Bold,IBMPlexSansArabic-ExtraLight,0.9117,0.0883
Arabic,Tajawal-Medium,BonaNova-Regular,0.9117,0.0883
Arabic,Zain-Bold,Amiri-Bold,0.9117,0.0883
Arabic,Tajawal-Medium,Zain-Italic,0.9117,0.0883
Arabic,Zain-LightItalic,Almarai-Light,0.9116,0.0884
Arabic,Thabit-BoldOblique,Lateef-SemiBold,0.9115,0.0885
Arabic,Tajawal-Medium,Amiri-Bold,0.9115,0.0885
Arabic,LemonadaVFBeta,Zain-Black,0.9115,0.0885
Arabic,NotoNaskhArabicUI[wght],Rakkas-Regular,0.9115,0.0885
Arabic,Zain-LightItalic,IBMPlexSansArabic-Bold,0.9114,0.0886
Arabic,Tajawal-Medium,Zain-LightItalic,0.9114,0.0886
Arabic,Harmattan-Bold,Lateef-SemiBold,0.9114,0.0886
Arabic,Tajawal-Medium,ScheherazadeNew-Regular,0.9113,0.0887
Arabic,Amiri-Italic,Marhey[wght],0.9113,0.0887
Arabic,Almarai-ExtraBold,PlaypenSansArabic[wght],0.9113,0.0887
Arabic,AmiriQuran-Regular,Mirza-Regular,0.9112,0.0888
Arabic,MarkaziText[wght],Vazirmatn[wght],0.9112,0.0888
Arabic,ScheherazadeNew-SemiBold,IBMPlexSansArabic-Bold,0.9111,0.0889
Arabic,Almarai-Bold,"NotoSansArabic[wdth,wght]",0.9111,0.0889
Arabic,Amiri-Italic,Rubik[wght],0.9111,0.0889
Arabic,Rubik-Italic[wght],Amiri-Italic,0.9111,0.0889
Arabic,Rakkas-Regular,Tajawal-Bold,0.9111,0.0889
Arabic,CascadiaMono[wght],Alyamama[wght],0.911,0.089
Arabic,AmiriQuran-Regular,IBMPlexSansArabic-Bold,0.911,0.089
Arabic,CascadiaCode[wght],Alyamama[wght],0.911,0.089
Arabic,"NotoSansArabicUI[wdth,wght]",Almarai-Bold,0.911,0.089
Arabic,ScheherazadeNew-Regular,Tajawal-Regular,0.911,0.089
Arabic,Beiruti[wght],CascadiaCode[wght],0.9109,0.0891
Arabic,Amiri-Regular,Mirza-Regular,0.9109,0.0891
Arabic,Beiruti[wght],CascadiaMono[wght],0.9109,0.0891
Arabic,BlakaInk-Regular,MarkaziText-VF,0.9108,0.0892
Arabic,Zain-Bold,BonaNovaSC-Italic,0.9107,0.0893
Arabic,Zain-Bold,BonaNova-Italic,0.9107,0.0893
Arabic,ScheherazadeNew-SemiBold,Zain-ExtraBold,0.9106,0.0894
Arabic,Changa[wght],IBMPlexSansArabic-Regular,0.9106,0.0894
Arabic,Almarai-Light,IBMPlexSansArabic-Regular,0.9106,0.0894
Arabic,Harmattan-Regular,MarkaziText[wght],0.9106,0.0894
Arabic,BonaNova-Italic,Tajawal-Bold,0.9105,0.0895
Arabic,Lemonada[wght],Zain-Black,0.9105,0.0895
Arabic,BonaNovaSC-Italic,Tajawal-Bold,0.9105,0.0895
Arabic,BonaNovaSC-Italic,Tajawal-ExtraLight,0.9105,0.0895
Arabic,Harmattan-SemiBold,Lalezar-Regular,0.9105,0.0895
Arabic,MarkaziText-VF,Harmattan-Medium,0.9105,0.0895
Arabic,BonaNova-Italic,Tajawal-ExtraLight,0.9105,0.0895
Arabic,Beiruti[wght],BlakaInk-Regular,0.9103,0.0897
Arabic,BonaNovaSC-Bold,Tajawal-Medium,0.9103,0.0897
Arabic,BonaNovaSC-Bold,Tajawal-ExtraBold,0.9102,0.0898
Arabic,BonaNovaSC-Bold,Tajawal-Regular,0.9101,0.0899
Arabic,AmiriQuran-Regular,Harmattan-Bold,0.9101,0.0899
Arabic,ScheherazadeNew-SemiBold,Katibeh-Regular,0.9101,0.0899
Arabic,LemonadaVFBeta,Zain-ExtraBold,0.9101,0.0899
Arabic,Amiri-Regular,Harmattan-Bold,0.9099,0.0901
Arabic,Tajawal-Light,Zain-Italic,0.9098,0.0902
Arabic,Rubik-Italic[wght],Mirza-Medium,0.9097,0.0903
Arabic,Rubik[wght],Mirza-Medium,0.9097,0.0903
Arabic,Rakkas-Regular,Mirza-Medium,0.9096,0.0904
Arabic,"NotoSansArabicUI[wdth,wght]",Harmattan-SemiBold,0.9096,0.0904
Arabic,ArefRuqaa-Bold,PlaypenSansArabic[wght],0.9095,0.0905
Arabic,NotoNaskhArabic[wght],IBMPlexSansArabic-Bold,0.9094,0.0906
Arabic,ArefRuqaaInk-Bold,PlaypenSansArabic[wght],0.9094,0.0906
Arabic,Amiri-Regular,IBMPlexSansArabic-Bold,0.9094,0.0906
Arabic,NotoNaskhArabic[wght],Tajawal-Bold,0.9094,0.0906
Arabic,Jomhuria-Regular,MarkaziText-VF,0.9094,0.0906
Arabic,Tajawal-Light,NotoKufiArabic[wght],0.9093,0.0907
Arabic,IBMPlexSansArabic-ExtraLight,Tajawal-ExtraBold,0.9093,0.0907
Arabic,PlaypenSansArabic[wght],Tajawal-ExtraLight,0.9093,0.0907
Arabic,BonaNova-Italic,Tajawal-ExtraBold,0.9091,0.0909
Arabic,Zain-Bold,Rubik[wght],0.9091,0.0909
Arabic,Harmattan-Regular,Thabit,0.9091,0.0909
Arabic,BonaNovaSC-Italic,Tajawal-ExtraBold,0.9091,0.0909
Arabic,Tajawal-Light,Zain-ExtraBold,0.9091,0.0909
Arabic,Rubik-Italic[wght],Zain-Bold,0.9091,0.0909
Arabic,CascadiaMono[wght],PlaypenSansArabic[wght],0.909,0.091
Arabic,CascadiaCode[wght],PlaypenSansArabic[wght],0.909,0.091
Arabic,Katibeh-Regular,IBMPlexSansArabic-Light,0.9089,0.0911
Arabic,ScheherazadeNew-SemiBold,Zain-Light,0.9088,0.0912
Arabic,Harmattan-Regular,Lateef-Medium,0.9087,0.0913
Arabic,Almarai-ExtraBold,BalooBhaijaan2[wght],0.9087,0.0913
Arabic,Tajawal-Light,IBMPlexSansArabic-Bold,0.9086,0.0914
Arabic,IBMPlexSansArabic-Regular,NotoKufiArabic[wght],0.9085,0.0915
Arabic,Lemonada[wght],Zain-ExtraBold,0.9085,0.0915
Arabic,BonaNovaSC-Bold,Zain-ExtraBold,0.9085,0.0915
Arabic,Zain-LightItalic,Tajawal-ExtraLight,0.9084,0.0916
Arabic,Amiri-Italic,NotoNaskhArabicUI[wght],0.9084,0.0916
Arabic,Amiri-Bold,Tajawal-Regular,0.9084,0.0916
Arabic,Changa[wght],IBMPlexSansArabic-Light,0.9084,0.0916
Arabic,Zain-Bold,Marhey[wght],0.9083,0.0917
Arabic,AmiriQuran-Regular,PlaypenSansArabic[wght],0.9083,0.0917
Arabic,BonaNova-Italic,IBMPlexSansArabic-Bold,0.9083,0.0917
Arabic,BonaNovaSC-Italic,IBMPlexSansArabic-Bold,0.9083,0.0917
Arabic,IBMPlexSansArabic-Medium,Katibeh-Regular,0.9083,0.0917
Arabic,BalooBhaijaan2[wght],Zain-Black,0.9082,0.0918
Arabic,Amiri-Italic,IBMPlexSansArabic-Light,0.9082,0.0918
Arabic,BonaNovaSC-Bold,Zain-Black,0.9081,0.0919
Arabic,BonaNovaSC-Bold,Tajawal-Bold,0.9081,0.0919
Arabic,Thabit-BoldOblique,Lateef-Bold,0.9081,0.0919
Arabic,IBMPlexSansArabic-ExtraLight,Amiri-BoldItalic,0.908,0.092
Arabic,Tajawal-Medium,Rakkas-Regular,0.908,0.092
Arabic,Harmattan-Bold,IBMPlexSansArabic-Regular,0.908,0.092
Arabic,Amiri-Bold,Tajawal-ExtraBold,0.9079,0.0921
Arabic,Harmattan-SemiBold,Thabit,0.9078,0.0922
Arabic,NotoNaskhArabicUI[wght],ScheherazadeNew-SemiBold,0.9078,0.0922
Arabic,Harmattan-Bold,Thabit,0.9078,0.0922
Arabic,Beiruti[wght],Ruwudu-Regular,0.9077,0.0923
Arabic,Zain-Italic,Tajawal-ExtraBold,0.9077,0.0923
Arabic,Almarai-Light,Zain-Italic,0.9076,0.0924
Arabic,Tajawal-Regular,Lalezar-Regular,0.9076,0.0924
Arabic,Changa[wght],IBMPlexSansArabic-Bold,0.9076,0.0924
Arabic,Zain-Bold,ScheherazadeNew-Regular,0.9075,0.0925
Arabic,Marhey[wght],Lalezar-Regular,0.9074,0.0926
Arabic,Amiri-Regular,PlaypenSansArabic[wght],0.9073,0.0927
Arabic,Changa[wght],IBMPlexSansArabic-Medium,0.9073,0.0927
Arabic,BonaNovaSC-Bold,NotoNaskhArabicUI[wght],0.9073,0.0927
Arabic,Rakkas-Regular,IBMPlexSansArabic-Regular,0.9073,0.0927
Arabic,Amiri-Italic,Mirza-Medium,0.9073,0.0927
Arabic,Zain-Bold,LemonadaVFBeta,0.9072,0.0928
Arabic,Beiruti[wght],Lateef-Bold,0.9072,0.0928
Arabic,NotoNaskhArabicUI[wght],CascadiaCode[wght],0.9072,0.0928
Arabic,IBMPlexSansArabic-ExtraLight,Almarai-Regular,0.9072,0.0928
Arabic,Zain-Light,IBMPlexSansArabic-Bold,0.9072,0.0928
Arabic,Tajawal-Bold,Amiri-Bold,0.9072,0.0928
Arabic,NotoNaskhArabicUI[wght],CascadiaMono[wght],0.9072,0.0928
Arabic,Beiruti[wght],Mirza-Regular,0.9071,0.0929
Arabic,Beiruti[wght],IBMPlexSansArabic-Regular,0.9071,0.0929
Arabic,BlakaInk-Regular,Lateef-Bold,0.907,0.093
Arabic,Beiruti[wght],IBMPlexSansArabic-Light,0.9069,0.0931
Arabic,Lateef-Medium,Harmattan-Medium,0.9069,0.0931
Arabic,CascadiaMono[wght],Tajawal-Bold,0.9068,0.0932
Arabic,Harmattan-SemiBold,BonaNova-Regular,0.9068,0.0932
Arabic,Harmattan-SemiBold,BonaNovaSC-Regular,0.9068,0.0932
Arabic,CascadiaCode[wght],Tajawal-Bold,0.9068,0.0932
Arabic,Marhey[wght],Zain-Light,0.9068,0.0932
Arabic,Harmattan-SemiBold,Amiri-Regular,0.9067,0.0933
Arabic,AmiriQuran-Regular,Tajawal-Regular,0.9067,0.0933
Arabic,BalooBhaijaan2[wght],Rakkas-Regular,0.9066,0.0934
Arabic,CascadiaCode[wght],Tajawal-ExtraBold,0.9066,0.0934
Arabic,Marhey[wght],Almarai-Bold,0.9066,0.0934
Arabic,"NotoSansArabicUI[wdth,wght]",Zain-ExtraBold,0.9066,0.0934
Arabic,Harmattan-SemiBold,AmiriQuran-Regular,0.9066,0.0934
Arabic,CascadiaMono[wght],Tajawal-ExtraBold,0.9066,0.0934
Arabic,Rakkas-Regular,IBMPlexSansArabic-Medium,0.9066,0.0934
Arabic,Harmattan-Regular,MarkaziText-VF,0.9066,0.0934
Arabic,NotoNaskhArabicUI[wght],BonaNovaSC-Italic,0.9065,0.0935
Arabic,NotoNaskhArabicUI[wght],BonaNova-Italic,0.9065,0.0935
Arabic,Beiruti[wght],Tajawal-ExtraBold,0.9065,0.0935
Arabic,Rakkas-Regular,PlaypenSansArabic[wght],0.9065,0.0935
Arabic,Beiruti[wght],Harmattan-Medium,0.9064,0.0936
Arabic,Mirza-Medium,Lateef-Light,0.9063,0.0937
Arabic,Harmattan-Bold,Tajawal-Regular,0.9063,0.0937
Arabic,ScheherazadeNew-Regular,Zain-Light,0.9063,0.0937
Arabic,NotoNaskhArabicUI[wght],IBMPlexSansArabic-Bold,0.9062,0.0938
Arabic,Tajawal-Medium,AmiriQuran-Regular,0.9062,0.0938
Arabic,Almarai-ExtraBold,Tajawal-Light,0.9062,0.0938
Arabic,Rubik[wght],Almarai-Bold,0.9061,0.0939
Arabic,Rubik-Italic[wght],Almarai-Bold,0.9061,0.0939
Arabic,CascadiaCode[wght],Lateef-Bold,0.9061,0.0939
Arabic,Beiruti[wght],Parastoo[wght],0.9061,0.0939
Arabic,Zain-Bold,Tajawal-ExtraLight,0.9061,0.0939
Arabic,PlaypenSansArabic[wght],NotoKufiArabic[wght],0.9061,0.0939
Arabic,CascadiaMono[wght],Lateef-Bold,0.9061,0.0939
Arabic,Mirza-Regular,Lalezar-Regular,0.9059,0.0941
Arabic,Harmattan-Bold,Amiri-Bold,0.9059,0.0941
Arabic,NotoNaskhArabicUI[wght],Parastoo[wght],0.9059,0.0941
Arabic,IBMPlexSansArabic-ExtraLight,Almarai-Bold,0.9058,0.0942
Arabic,Harmattan-Bold,"NotoSansArabic[wdth,wght]",0.9057,0.0943
Arabic,Mada[wght],Parastoo[wght],0.9056,0.0944
Arabic,Almarai-Light,IBMPlexSansArabic-Light,0.9056,0.0944
Arabic,Zain-Bold,Lemonada[wght],0.9056,0.0944
Arabic,Thabit-BoldOblique,Lateef-Medium,0.9055,0.0945
Arabic,Marhey[wght],Tajawal-ExtraLight,0.9055,0.0945
Arabic,Zain-Light,Alyamama[wght],0.9055,0.0945
Arabic,Zain-ExtraBold,"NotoSansArabic[wdth,wght]",0.9054,0.0946
Arabic,Rubik-Italic[wght],Rakkas-Regular,0.9054,0.0946
Arabic,Rakkas-Regular,Rubik[wght],0.9054,0.0946
Arabic,Marhey[wght],Rakkas-Regular,0.9054,0.0946
Arabic,Beiruti[wght],Mirza-Medium,0.9054,0.0946
Arabic,Rubik-Italic[wght],MarkaziText-VF,0.9053,0.0947
Arabic,Rubik[wght],MarkaziText-VF,0.9053,0.0947
Arabic,Zain-ExtraBold,Amiri-Bold,0.9053,0.0947
Arabic,Katibeh-Regular,Lalezar-Regular,0.9052,0.0948
Arabic,Almarai-Regular,Vazirmatn[wght],0.9052,0.0948
Arabic,ScheherazadeNew-SemiBold,Zain-Black,0.9052,0.0948
Arabic,Tajawal-Medium,ScheherazadeNew-SemiBold,0.9052,0.0948
Arabic,BonaNovaSC-Regular,Tajawal-ExtraLight,0.9051,0.0949
Arabic,BonaNova-Regular,Tajawal-ExtraLight,0.9051,0.0949
Arabic,Rakkas-Regular,Lateef-SemiBold,0.905,0.095
Arabic,Zain-LightItalic,Almarai-ExtraBold,0.905,0.095
Arabic,CascadiaCode[wght],IBMPlexSansArabic-Light,0.905,0.095
Arabic,CascadiaMono[wght],IBMPlexSansArabic-Light,0.905,0.095
Arabic,Amiri-Regular,Tajawal-Regular,0.9048,0.0952
Arabic,ScheherazadeNew-Regular,Harmattan-Bold,0.9046,0.0954
Arabic,Harmattan-Bold,BonaNova-Italic,0.9046,0.0954
Arabic,Harmattan-Bold,BonaNovaSC-Italic,0.9046,0.0954
Arabic,Lateef-Medium,Lalezar-Regular,0.9046,0.0954
Arabic,Almarai-ExtraBold,Marhey[wght],0.9045,0.0955
Arabic,Marhey[wght],Mirza-Medium,0.9045,0.0955
Arabic,Tajawal-Medium,Amiri-Regular,0.9044,0.0956
Arabic,Zain-LightItalic,Zain-Black,0.9044,0.0956
Arabic,Tajawal-Medium,Harmattan-Bold,0.9044,0.0956
Arabic,NotoNaskhArabic[wght],Tajawal-ExtraBold,0.9043,0.0957
Arabic,Lateef-Medium,Katibeh-Regular,0.9043,0.0957
Arabic,Amiri-Regular,Harmattan-Medium,0.9042,0.0958
Arabic,AmiriQuran-Regular,Harmattan-Medium,0.9042,0.0958
Arabic,Amiri-Italic,Katibeh-Regular,0.9042,0.0958
Arabic,IBMPlexSansArabic-Light,NotoKufiArabic[wght],0.904,0.096
Arabic,Zain-Bold,Alyamama[wght],0.9039,0.0961
Arabic,BonaNovaSC-Bold,Zain-Light,0.9038,0.0962
Arabic,Mirza-Medium,IBMPlexSansArabic-Regular,0.9037,0.0963
Arabic,Harmattan-Bold,Tajawal-Light,0.9037,0.0963
Arabic,ArefRuqaaInk-Regular,PlaypenSansArabic[wght],0.9037,0.0963
Arabic,Mirza-Regular,Vazirmatn[wght],0.9035,0.0965
Arabic,BonaNovaSC-Bold,Tajawal-Light,0.9035,0.0965
Arabic,"NotoSansArabicUI[wdth,wght]",Almarai-ExtraBold,0.9035,0.0965
Arabic,ScheherazadeNew-SemiBold,Mirza-Medium,0.9034,0.0966
Arabic,"NotoSansArabic[wdth,wght]",Zain-Black,0.9034,0.0966
Arabic,NotoNaskhArabic[wght],Parastoo[wght],0.9034,0.0966
Arabic,IBMPlexSansArabic-ExtraLight,Almarai-Light,0.9033,0.0967
Arabic,NotoNaskhArabic[wght],Tajawal-ExtraLight,0.9033,0.0967
Arabic,Zain-LightItalic,NotoNaskhArabic[wght],0.9032,0.0968
Arabic,Almarai-ExtraBold,"NotoSansArabic[wdth,wght]",0.9031,0.0969
Arabic,IBMPlexSansArabic-Regular,Ruwudu-Regular,0.9031,0.0969
Arabic,Tajawal-ExtraLight,NotoKufiArabic[wght],0.9031,0.0969
Arabic,CascadiaCode[wght],IBMPlexSansArabic-Bold,0.903,0.097
Arabic,Jomhuria-Regular,Lalezar-Regular,0.903,0.097
Arabic,CascadiaMono[wght],IBMPlexSansArabic-Bold,0.903,0.097
Arabic,BalooBhaijaan2[wght],Almarai-Regular,0.903,0.097
Arabic,"NotoSansArabicUI[wdth,wght]",Zain-Black,0.9029,0.0971
Arabic,IBMPlexSansArabic-Medium,Tajawal-ExtraLight,0.9029,0.0971
Arabic,"NotoSansArabicUI[wdth,wght]",Almarai-Regular,0.9029,0.0971
Arabic,Harmattan-SemiBold,IBMPlexSansArabic-Regular,0.9029,0.0971
Arabic,Vazirmatn[wght],Ruwudu-Regular,0.9029,0.0971
Arabic,IBMPlexSansArabic-Medium,Ruwudu-SemiBold,0.9028,0.0972
Arabic,Zain-Light,Amiri-Bold,0.9028,0.0972
Arabic,ScheherazadeNew-SemiBold,Tajawal-Bold,0.9027,0.0973
Arabic,ScheherazadeNew-SemiBold,Tajawal-ExtraBold,0.9026,0.0974
Arabic,Harmattan-Regular,Alyamama[wght],0.9026,0.0974
Arabic,Amiri-BoldItalic,IBMPlexSansArabic-Bold,0.9025,0.0975
Arabic,Marhey[wght],Zain-ExtraBold,0.9025,0.0975
Arabic,ScheherazadeNew-Regular,Tajawal-Light,0.9024,0.0976
Arabic,Rakkas-Regular,Mirza-Regular,0.9024,0.0976
Arabic,Amiri-Bold,Zain-Black,0.9023,0.0977
Arabic,IBMPlexSansArabic-Light,Lalezar-Regular,0.9023,0.0977
Arabic,Mirza-Regular,Amiri-Bold,0.9022,0.0978
Arabic,Marhey[wght],Zain-Black,0.9021,0.0979
Arabic,Lateef-Medium,NotoNaskhArabicUI[wght],0.9021,0.0979
Arabic,Ruwudu-Bold,Tajawal-ExtraBold,0.902,0.098
Arabic,"NotoSansArabicUI[wdth,wght]",Lalezar-Regular,0.9019,0.0981
Arabic,ScheherazadeNew-Regular,Tajawal-Bold,0.9018,0.0982
Arabic,ScheherazadeNew-SemiBold,Tajawal-Regular,0.9018,0.0982
Arabic,Beiruti[wght],Marhey[wght],0.9018,0.0982
Arabic,Amiri-Italic,IBMPlexSansArabic-Medium,0.9017,0.0983
Arabic,NotoNaskhArabic[wght],Harmattan-Medium,0.9017,0.0983
Arabic,Tajawal-Light,Katibeh-Regular,0.9016,0.0984
