script,font_1,font_2,cosine_similarity,cosine_distance
Devanagari,Martel-ExtraBold,VesperLibre-Heavy,0.9132,0.0868
Devanagari,Halant-SemiBold,Sura-Regular,0.9132,0.0868
Devanagari,Poppins-SemiBoldItalic,IBMPlexSansDevanagari-Bold,0.9132,0.0868
Devanagari,Poppins-Regular,Amiko-SemiBold,0.9132,0.0868
Devanagari,Biryani-Bold,Martel-DemiBold,0.9131,0.0869
Devanagari,Mukta-Bold,Halant-Light,0.9131,0.0869
Devanagari,Mukta-Bold,Palanquin-Medium,0.9131,0.0869
Devanagari,EkMukta-Bold,Palanquin-Medium,0.9131,0.0869
Devanagari,EkMukta-Bold,Halant-Light,0.9131,0.0869
Devanagari,Baloo2[wght],AnnapurnaSIL-Bold,0.913,0.087
Devanagari,EkMukta-Bold,IBMPlexSansDevanagari-Bold,0.913,0.087
Devanagari,Jaldi-Bold,Yantramanav-Black,0.913,0.087
Devanagari,Mukta-Bold,IBMPlexSansDevanagari-Bold,0.913,0.087
Devanagari,Sitara-BoldItalic,MartelSans-Regular,0.9129,0.0871
Devanagari,MartelSans-Regular,PalanquinDark-SemiBold,0.9128,0.0872
Devanagari,Sarala-Bold,AnnapurnaSIL-Bold,0.9128,0.0872
Devanagari,AnnapurnaSIL-Bold,IBMPlexSansDevanagari-Regular,0.9128,0.0872
Devanagari,AnnapurnaSIL-Bold,IBMPlexSansDevanagari-SemiBold,0.9128,0.0872
Devanagari,Biryani-Bold,EkMukta-Regular,0.9127,0.0873
Devanagari,Biryani-Bold,Mukta-Regular,0.9127,0.0873
Devanagari,PalanquinDark-Medium,Halant-Light,0.9127,0.0873
Devanagari,Palanquin-Light,Khula-ExtraBold,0.9127,0.0873
Devanagari,Halant-SemiBold,MartelSans-SemiBold,0.9126,0.0874
Devanagari,Palanquin-ExtraLight,Halant-Bold,0.9126,0.0874
Devanagari,Mukta-Bold,Martel-DemiBold,0.9125,0.0875
Devanagari,Ranga-Regular,Cambay-Italic,0.9125,0.0875
Devanagari,EkMukta-Bold,Martel-DemiBold,0.9125,0.0875
Devanagari,Yantramanav-Black,Sahitya-Bold,0.9124,0.0876
Devanagari,Sitara-BoldItalic,MartelSans-SemiBold,0.9124,0.0876
Devanagari,AnnapurnaSIL-Bold,Lohit-Devanagari,0.9123,0.0877
Devanagari,Jaldi-Bold,Karma-Medium,0.9123,0.0877
Devanagari,Arya-Regular,Yantramanav-Black,0.9122,0.0878
Devanagari,Jaldi-Regular,Karma-Medium,0.9121,0.0879
Devanagari,MartelSans-Bold,Halant-Bold,0.9121,0.0879
Devanagari,Khula-Bold,Jaldi-Regular,0.9121,0.0879
Devanagari,Laila-Regular,Biryani-ExtraBold,0.9121,0.0879
Devanagari,Amiko-SemiBold,Yantramanav-Black,0.912,0.088
Devanagari,Eczar[wght],Alkatra[wght],0.9119,0.0881
Devanagari,Sarala-Bold,Khula-Light,0.9119,0.0881
Devanagari,Karma-Light,Sahitya-Bold,0.9119,0.0881
Devanagari,"NotoSans[wdth,wght]",VesperLibre-Heavy,0.9118,0.0882
Devanagari,Jaldi-Bold,Halant-Bold,0.9118,0.0882
Devanagari,MartelSans-Bold,Mukta-Light,0.9117,0.0883
Devanagari,Poppins-SemiBoldItalic,Kadwa-Bold,0.9117,0.0883
Devanagari,Martel-Regular,Hind-Bold,0.9116,0.0884
Devanagari,Glegoo-Bold,Halant-Light,0.9116,0.0884
Devanagari,Jaldi-Bold,Martel-Light,0.9116,0.0884
Devanagari,MartelSans-Regular,Laila-Bold,0.9116,0.0884
Devanagari,EkMukta-Bold,PalanquinDark-Medium,0.9115,0.0885
Devanagari,Martel-DemiBold,Karma-Regular,0.9115,0.0885
Devanagari,PalanquinDark-Medium,Mukta-Bold,0.9115,0.0885
Devanagari,Yantramanav-Black,Khula-ExtraBold,0.9114,0.0886
Devanagari,Biryani-ExtraBold,Martel-Light,0.9114,0.0886
Devanagari,Halant-Light,Sahitya-Bold,0.9114,0.0886
Devanagari,PalanquinDark-Medium,Mukta-ExtraBold,0.9113,0.0887
Devanagari,EkMukta-ExtraBold,IBMPlexSansDevanagari-Bold,0.9113,0.0887
Devanagari,PalanquinDark-Medium,EkMukta-ExtraBold,0.9113,0.0887
Devanagari,IBMPlexSansDevanagari-Bold,Mukta-ExtraBold,0.9113,0.0887
Devanagari,Palanquin-SemiBold,Martel-Regular,0.9112,0.0888
Devanagari,Palanquin-SemiBold,Poppins-Black,0.9112,0.0888
Devanagari,Sitara-BoldItalic,PalanquinDark-Regular,0.9111,0.0889
Devanagari,Sarala-Bold,Lohit-Devanagari,0.911,0.089
Devanagari,Sitara-BoldItalic,PalanquinDark-Medium,0.9109,0.0891
Devanagari,Martel-ExtraBold,Biryani-ExtraBold,0.9109,0.0891
Devanagari,Palanquin-SemiBold,Laila-Regular,0.9109,0.0891
Devanagari,Palanquin-Medium,EkMukta-ExtraBold,0.9108,0.0892
Devanagari,Palanquin-Medium,Mukta-ExtraBold,0.9108,0.0892
Devanagari,Halant-SemiBold,Jaldi-Regular,0.9108,0.0892
Devanagari,NotoSansDevanagariUI-Regular,VesperLibre-Heavy,0.9108,0.0892
Devanagari,MartelSans-Bold,Yantramanav-Black,0.9108,0.0892
Devanagari,Jaldi-Bold,Halant-SemiBold,0.9108,0.0892
Devanagari,Mukta-Bold,IBMPlexSansDevanagari-SemiBold,0.9107,0.0893
Devanagari,MartelSans-Regular,Halant-Bold,0.9107,0.0893
Devanagari,Halant-Light,Karma-Regular,0.9107,0.0893
Devanagari,EkMukta-Bold,IBMPlexSansDevanagari-SemiBold,0.9107,0.0893
Devanagari,AnnapurnaSIL-Bold,IBMPlexSansDevanagari-Bold,0.9106,0.0894
Devanagari,MartelSans-SemiBold,Halant-Bold,0.9105,0.0895
Devanagari,Sitara-BoldItalic,Palanquin-Medium,0.9104,0.0896
Devanagari,Sura-Regular,Halant-Bold,0.9104,0.0896
Devanagari,EkMukta-Bold,AnnapurnaSIL-Bold,0.9102,0.0898
Devanagari,AnnapurnaSIL-Bold,Mukta-Bold,0.9102,0.0898
Devanagari,Mukta-Regular,Halant-Light,0.9101,0.0899
Devanagari,Palanquin-SemiBold,Sitara-BoldItalic,0.9101,0.0899
Devanagari,EkMukta-Regular,Halant-Light,0.9101,0.0899
Devanagari,Khand-Regular,Mukta-Light,0.91,0.09
Devanagari,Jaldi-Regular,Hind-Bold,0.9099,0.0901
Devanagari,Baloo2[wght],Halant-Light,0.9099,0.0901
Devanagari,VesperLibre-Bold,Halant-Light,0.9098,0.0902
Devanagari,Martel-DemiBold,EkMukta-SemiBold,0.9098,0.0902
Devanagari,Jaldi-Bold,Martel-Bold,0.9098,0.0902
Devanagari,Mukta-SemiBold,Martel-DemiBold,0.9098,0.0902
Devanagari,Sarala-Bold,Poppins-Italic,0.9098,0.0902
Devanagari,Sarala-Bold,Halant-Light,0.9097,0.0903
Devanagari,Glegoo-Bold,Amiko-SemiBold,0.9097,0.0903
Devanagari,Jaldi-Bold,NotoSansDevanagariUI-Medium,0.9096,0.0904
Devanagari,Mukta-Regular,Hind-Bold,0.9096,0.0904
Devanagari,EkMukta-Regular,Hind-Bold,0.9096,0.0904
Devanagari,Sumana-Regular,Lohit-Devanagari,0.9095,0.0905
Devanagari,Halant-Light,Hind-Bold,0.9095,0.0905
Devanagari,Sarala-Bold,Sitara-BoldItalic,0.9094,0.0906
Devanagari,Martel-Bold,Sahitya-Bold,0.9094,0.0906
Devanagari,Palanquin-ExtraLight,Amiko-SemiBold,0.9094,0.0906
Devanagari,MartelSans-Bold,Sura-Regular,0.9094,0.0906
Devanagari,Sura-Regular,NotoSansDevanagariUI-ExtraLight,0.9093,0.0907
Devanagari,MartelSans-Bold,Sahitya-Bold,0.9093,0.0907
Devanagari,NotoSansDevanagariUI-Medium,NotoSansDevanagariUI-Black,0.9093,0.0907
Devanagari,VesperLibre-Bold,Lohit-Devanagari,0.9093,0.0907
Devanagari,Biryani-Bold,Mukta-Light,0.9092,0.0908
Devanagari,Khand-Regular,EkMukta-Regular,0.9092,0.0908
Devanagari,Mukta-Regular,Khand-Regular,0.9092,0.0908
Devanagari,Palanquin-SemiBold,Khula-Light,0.9092,0.0908
Devanagari,AnnapurnaSIL-Bold,Mukta-SemiBold,0.9091,0.0909
Devanagari,Poppins-Black,Khula-Bold,0.9091,0.0909
Devanagari,AnnapurnaSIL-Bold,EkMukta-SemiBold,0.9091,0.0909
Devanagari,Jaldi-Bold,Martel-DemiBold,0.9091,0.0909
Devanagari,Poppins-Italic,Poppins-ExtraLightItalic,0.9091,0.0909
Devanagari,Martel-Bold,Jaldi-Regular,0.909,0.091
Devanagari,VesperLibre-Bold,Hind-Bold,0.9089,0.0911
Devanagari,IBMPlexSansDevanagari-SemiBold,EkMukta-ExtraBold,0.9089,0.0911
Devanagari,Biryani-Bold,Karma-SemiBold,0.9089,0.0911
Devanagari,IBMPlexSansDevanagari-SemiBold,Mukta-ExtraBold,0.9089,0.0911
Devanagari,Palanquin-Regular,Sitara-BoldItalic,0.9088,0.0912
Devanagari,Baloo2[wght],Karma-Light,0.9088,0.0912
Devanagari,Khula-Light,Kadwa-Bold,0.9088,0.0912
Devanagari,Halant-Light,IBMPlexSansDevanagari-Bold,0.9088,0.0912
Devanagari,Martel-Regular,PalanquinDark-Regular,0.9087,0.0913
Devanagari,Sitara-BoldItalic,Kadwa-Bold,0.9087,0.0913
Devanagari,Yantramanav-Regular,NotoSansDevanagariUI-ExtraBold,0.9086,0.0914
Devanagari,Martel-Bold,Biryani-ExtraBold,0.9084,0.0916
Devanagari,"NotoSans[wdth,wght]",Karma-Regular,0.9083,0.0917
Devanagari,IBMPlexSansDevanagari-Regular,Amiko-SemiBold,0.9083,0.0917
Devanagari,Mukta-ExtraBold,PalanquinDark-SemiBold,0.9082,0.0918
Devanagari,IBMPlexSansDevanagari-Regular,Khula-ExtraBold,0.9082,0.0918
Devanagari,EkMukta-ExtraBold,PalanquinDark-SemiBold,0.9082,0.0918
Devanagari,Sahitya-Regular,Arya-Regular,0.9082,0.0918
Devanagari,Martel-Light,VesperLibre-Heavy,0.9082,0.0918
Devanagari,Mukta-SemiBold,Kadwa-Bold,0.9081,0.0919
Devanagari,Kadwa-Bold,EkMukta-SemiBold,0.9081,0.0919
Devanagari,Biryani-ExtraBold,Yantramanav-Black,0.9081,0.0919
Devanagari,Palanquin-SemiBold,Lohit-Devanagari,0.9081,0.0919
Devanagari,Jaldi-Bold,Lohit-Devanagari,0.908,0.092
Devanagari,Sahitya-Bold,Laila-Bold,0.9079,0.0921
Devanagari,NotoSansDevanagariUI-Medium,Mukta-Light,0.9079,0.0921
Devanagari,Laila-Regular,PalanquinDark-Regular,0.9079,0.0921
Devanagari,Martel-DemiBold,EkMukta-ExtraBold,0.9078,0.0922
Devanagari,Martel-DemiBold,Mukta-ExtraBold,0.9078,0.0922
Devanagari,Sarala-Bold,Laila-Regular,0.9077,0.0923
Devanagari,Jaldi-Regular,Halant-Bold,0.9077,0.0923
Devanagari,Palanquin-Light,Karma-SemiBold,0.9077,0.0923
Devanagari,VesperLibre-Bold,Karma-Light,0.9077,0.0923
Devanagari,Mukta-Bold,PalanquinDark-SemiBold,0.9076,0.0924
Devanagari,EkMukta-Bold,PalanquinDark-SemiBold,0.9076,0.0924
Devanagari,AnnapurnaSIL-Bold,EkMukta-ExtraBold,0.9075,0.0925
Devanagari,AnnapurnaSIL-Bold,Mukta-ExtraBold,0.9075,0.0925
Devanagari,Sarala-Bold,Jaldi-Bold,0.9074,0.0926
Devanagari,Khand-Bold,Laila-Regular,0.9072,0.0928
Devanagari,PalanquinDark-Medium,Martel-Regular,0.9072,0.0928
Devanagari,Poppins-Italic,Poppins-Black,0.9072,0.0928
Devanagari,Jaldi-Bold,NotoSansDevanagariUI-ExtraBold,0.9071,0.0929
Devanagari,Mukta-Bold,PalanquinDark-Regular,0.9071,0.0929
Devanagari,Biryani-ExtraBold,Karma-SemiBold,0.9071,0.0929
Devanagari,EkMukta-Bold,PalanquinDark-Regular,0.9071,0.0929
Devanagari,Baloo2[wght],MartelSans-Bold,0.9071,0.0929
Devanagari,PalanquinDark-Medium,Poppins-SemiBoldItalic,0.907,0.093
Devanagari,VesperLibre-Bold,Khula-ExtraBold,0.907,0.093
Devanagari,Khula-Light,Glegoo-Bold,0.907,0.093
Devanagari,PalanquinDark-Regular,Mukta-ExtraBold,0.9068,0.0932
Devanagari,EkMukta-ExtraBold,PalanquinDark-Regular,0.9068,0.0932
Devanagari,Mukta-SemiBold,Palanquin-Medium,0.9067,0.0933
Devanagari,Palanquin-Medium,EkMukta-SemiBold,0.9067,0.0933
Devanagari,Poppins-Regular,Poppins-BlackItalic,0.9066,0.0934
Devanagari,MartelSans-Bold,Poppins-Black,0.9066,0.0934
Devanagari,VesperLibre-Bold,NotoSansDevanagariUI-ExtraBold,0.9065,0.0935
Devanagari,Khand-Bold,Karma-SemiBold,0.9065,0.0935
Devanagari,VesperLibre-Bold,Martel-ExtraBold,0.9065,0.0935
Devanagari,Khula-Bold,Lohit-Devanagari,0.9065,0.0935
Devanagari,IBMPlexSansDevanagari-Regular,Mukta-Bold,0.9064,0.0936
Devanagari,Palanquin-SemiBold,Martel-Light,0.9064,0.0936
Devanagari,Martel-Bold,Lohit-Devanagari,0.9064,0.0936
Devanagari,EkMukta-Bold,IBMPlexSansDevanagari-Regular,0.9064,0.0936
Devanagari,Martel-ExtraBold,Khula-ExtraBold,0.9064,0.0936
Devanagari,Baloo2[wght],Martel-DemiBold,0.9064,0.0936
Devanagari,IBMPlexSansDevanagari-SemiBold,Martel-Regular,0.9063,0.0937
Devanagari,EkMukta-Bold,Sitara-BoldItalic,0.9063,0.0937
Devanagari,Lohit-Devanagari,PalanquinDark-Regular,0.9063,0.0937
Devanagari,Sitara-BoldItalic,Mukta-Bold,0.9063,0.0937
Devanagari,Sura-Regular,Martel-Bold,0.9063,0.0937
Devanagari,Khula-Light,Karma-Medium,0.9062,0.0938
Devanagari,Kalam-Regular,Jaldi-Regular,0.9061,0.0939
Devanagari,Mukta-SemiBold,IBMPlexSansDevanagari-Bold,0.906,0.094
Devanagari,Jaldi-Bold,Martel-ExtraBold,0.906,0.094
Devanagari,IBMPlexSansDevanagari-Bold,EkMukta-SemiBold,0.906,0.094
Devanagari,Poppins-Black,Palanquin-Medium,0.906,0.094
Devanagari,Sumana-Regular,AnnapurnaSIL-Bold,0.9058,0.0942
Devanagari,Kalam-Regular,Sitara-BoldItalic,0.9057,0.0943
Devanagari,Karma-Light,Yantramanav-Black,0.9056,0.0944
Devanagari,IBMPlexSansDevanagari-Bold,Karma-SemiBold,0.9056,0.0944
Devanagari,Mukta-Regular,Khula-Bold,0.9056,0.0944
Devanagari,Palanquin-SemiBold,EkMukta-Bold,0.9056,0.0944
Devanagari,Palanquin-SemiBold,Mukta-Bold,0.9056,0.0944
Devanagari,Khula-Bold,EkMukta-Regular,0.9056,0.0944
Devanagari,Baloo2[wght],NotoSansDevanagariUI-ExtraLight,0.9055,0.0945
Devanagari,Alkatra[wght],Karma-Regular,0.9055,0.0945
Devanagari,Martel-ExtraBold,Amiko-SemiBold,0.9053,0.0947
Devanagari,Laila-Regular,Kadwa-Bold,0.9053,0.0947
Devanagari,Cambay-BoldItalic,Arya-Regular,0.9052,0.0948
Devanagari,NotoSansDevanagariUI-Regular,Karma-Regular,0.9051,0.0949
Devanagari,TiroDevanagariMarathi-Italic,Khula-Light,0.9051,0.0949
Devanagari,Poppins-Regular,Biryani-Bold,0.9051,0.0949
Devanagari,TiroDevanagariHindi-Italic,Khula-Light,0.905,0.095
Devanagari,Yantramanav-Light,Karma-Medium,0.905,0.095
Devanagari,Palanquin-SemiBold,EkMukta-ExtraBold,0.905,0.095
Devanagari,Palanquin-SemiBold,Mukta-ExtraBold,0.905,0.095
Devanagari,Halant-Light,VesperLibre-Heavy,0.905,0.095
Devanagari,EkMukta-ExtraBold,Halant-Light,0.9049,0.0951
Devanagari,IBMPlexSansDevanagari-SemiBold,Karma-SemiBold,0.9049,0.0951
Devanagari,Halant-Light,Mukta-ExtraBold,0.9049,0.0951
Devanagari,Martel-Bold,Khula-Bold,0.9049,0.0951
Devanagari,Martel-Light,Hind-Bold,0.9049,0.0951
Devanagari,AnnapurnaSIL-Bold,Karma-Medium,0.9049,0.0951
Devanagari,Hind-Bold,Laila-Bold,0.9048,0.0952
Devanagari,Amiko-SemiBold,Karma-Medium,0.9048,0.0952
Devanagari,PalanquinDark-Medium,VesperLibre-Heavy,0.9047,0.0953
Devanagari,Poppins-SemiBoldItalic,IBMPlexSansDevanagari-SemiBold,0.9047,0.0953
Devanagari,AnnapurnaSIL-Bold,Khula-ExtraBold,0.9046,0.0954
Devanagari,Karma-Light,Cambay-Italic,0.9046,0.0954
Devanagari,Glegoo-Bold,Laila-Bold,0.9045,0.0955
Devanagari,AnnapurnaSIL-Bold,Glegoo-Bold,0.9045,0.0955
Devanagari,IBMPlexSansDevanagari-SemiBold,EkMukta-SemiBold,0.9045,0.0955
Devanagari,Mukta-SemiBold,IBMPlexSansDevanagari-SemiBold,0.9045,0.0955
Devanagari,Sitara-BoldItalic,Palanquin-Light,0.9044,0.0956
Devanagari,Sarala-Bold,Halant-SemiBold,0.9044,0.0956
Devanagari,Arya-Regular,Karma-Medium,0.9044,0.0956
Devanagari,Sumana-Regular,MartelSans-SemiBold,0.9044,0.0956
Devanagari,Sumana-Regular,Halant-Light,0.9044,0.0956
Devanagari,IBMPlexSansDevanagari-Regular,Laila-Regular,0.9043,0.0957
Devanagari,PalanquinDark-Medium,EkMukta-SemiBold,0.9042,0.0958
Devanagari,PalanquinDark-Medium,Mukta-SemiBold,0.9042,0.0958
Devanagari,Poppins-BlackItalic,PalanquinDark-SemiBold,0.9042,0.0958
Devanagari,Sarala-Bold,Poppins-BlackItalic,0.9042,0.0958
Devanagari,PalanquinDark-Medium,Laila-Regular,0.9042,0.0958
Devanagari,Khula-Light,PalanquinDark-Regular,0.9041,0.0959
Devanagari,Yantramanav-Regular,Bhavuka-Regular,0.904,0.096
Devanagari,TiroDevanagariHindi-Italic,MartelSans-Regular,0.904,0.096
Devanagari,Khula-Light,Khula-ExtraBold,0.904,0.096
Devanagari,TiroDevanagariMarathi-Italic,MartelSans-Regular,0.904,0.096
Devanagari,Poppins-Regular,MartelSans-SemiBold,0.9039,0.0961
Devanagari,Sura-Regular,Yantramanav-Black,0.9038,0.0962
Devanagari,Biryani-ExtraBold,Halant-Light,0.9038,0.0962
Devanagari,Khand-Bold,Martel-DemiBold,0.9037,0.0963
Devanagari,Martel-Light,PalanquinDark-Regular,0.9037,0.0963
Devanagari,IBMPlexSansDevanagari-Regular,Laila-Bold,0.9037,0.0963
Devanagari,NotoSansDevanagariUI-ExtraBold,Rajdhani-SemiBold,0.9037,0.0963
Devanagari,InknutAntiqua-ExtraBold,PalanquinDark-SemiBold,0.9036,0.0964
Devanagari,Sarala-Bold,Martel-Regular,0.9036,0.0964
Devanagari,Biryani-Bold,Halant-Light,0.9036,0.0964
Devanagari,Jaldi-Regular,Laila-Bold,0.9036,0.0964
Devanagari,MartelSans-SemiBold,Alkatra[wght],0.9036,0.0964
Devanagari,Sitara-BoldItalic,IBMPlexSansDevanagari-Bold,0.9035,0.0965
Devanagari,Khand-Bold,Martel-ExtraBold,0.9035,0.0965
Devanagari,Mukta-Regular,Yantramanav-Black,0.9033,0.0967
Devanagari,Bhavuka-Regular,NotoSansDevanagariUI-Regular,0.9033,0.0967
Devanagari,EkMukta-Regular,Yantramanav-Black,0.9033,0.0967
Devanagari,Biryani-Bold,Yantramanav-Black,0.9032,0.0968
Devanagari,Baloo2[wght],Halant-SemiBold,0.9031,0.0969
Devanagari,NotoSansDevanagariUI-ExtraLight,Mukta-Light,0.903,0.097
Devanagari,Biryani-Bold,Martel-ExtraBold,0.903,0.097
Devanagari,Palanquin-ExtraLight,Karma-SemiBold,0.9029,0.0971
Devanagari,Poppins-Black,Biryani-ExtraBold,0.9029,0.0971
Devanagari,Sitara-BoldItalic,Khula-Bold,0.9029,0.0971
Devanagari,IBMPlexSansDevanagari-Regular,EkMukta-SemiBold,0.9028,0.0972
Devanagari,Kadwa-Bold,Martel-Regular,0.9028,0.0972
Devanagari,IBMPlexSansDevanagari-Regular,Mukta-ExtraBold,0.9028,0.0972
Devanagari,IBMPlexSansDevanagari-Regular,Mukta-SemiBold,0.9028,0.0972
Devanagari,IBMPlexSansDevanagari-Regular,EkMukta-ExtraBold,0.9028,0.0972
Devanagari,Khula-Light,Halant-Bold,0.9027,0.0973
Devanagari,Palanquin-ExtraLight,Khula-ExtraBold,0.9026,0.0974
Devanagari,Sitara-BoldItalic,PalanquinDark-SemiBold,0.9026,0.0974
Devanagari,Jaldi-Bold,Kadwa-Bold,0.9026,0.0974
Devanagari,Cambay-BoldItalic,Cambay-Bold,0.9025,0.0975
Devanagari,Mukta-Regular,Karma-Medium,0.9024,0.0976
Devanagari,Poppins-ExtraLightItalic,Poppins-ExtraLight,0.9024,0.0976
Devanagari,EkMukta-Regular,Karma-Medium,0.9024,0.0976
Devanagari,Khula-Bold,Sahitya-Bold,0.9024,0.0976
Devanagari,Kadwa-Bold,VesperLibre-Heavy,0.9024,0.0976
Devanagari,Khand-Bold,Halant-Light,0.9024,0.0976
Devanagari,PalanquinDark-Medium,Lohit-Devanagari,0.9024,0.0976
Devanagari,Laila-Regular,Khand-Regular,0.9023,0.0977
Devanagari,Khand-Bold,Martel-Light,0.9023,0.0977
Devanagari,Khand-Bold,Martel-Regular,0.9021,0.0979
Devanagari,Poppins-SemiBoldItalic,PalanquinDark-Regular,0.902,0.098
Devanagari,Khula-Bold,Halant-Bold,0.902,0.098
Devanagari,Halant-SemiBold,Karma-Regular,0.902,0.098
Devanagari,Martel-DemiBold,Mukta-Light,0.9019,0.0981
Devanagari,Jaldi-Bold,NotoSansDevanagariUI-Regular,0.9019,0.0981
Devanagari,Martel-ExtraBold,Lohit-Devanagari,0.9019,0.0981
Devanagari,Halant-SemiBold,Amiko-SemiBold,0.9018,0.0982
Devanagari,Jaldi-Bold,Halant-Light,0.9018,0.0982
Devanagari,Jaldi-Bold,Sitara-BoldItalic,0.9018,0.0982
Devanagari,Eczar[wght],Hind-Bold,0.9018,0.0982
Devanagari,Amiko-SemiBold,Halant-Bold,0.9017,0.0983
Devanagari,NotoSansDevanagariUI-Medium,Karma-Regular,0.9017,0.0983
Devanagari,Sarala-Bold,VesperLibre-Heavy,0.9016,0.0984
Devanagari,Khand-Bold,Yantramanav-Black,0.9015,0.0985
Devanagari,Palanquin-Regular,Jaldi-Regular,0.9015,0.0985
Devanagari,EkMukta-Bold,Martel-Bold,0.9014,0.0986
Devanagari,Mukta-Bold,Martel-Bold,0.9014,0.0986
Devanagari,PalanquinDark-Medium,Khula-Light,0.9013,0.0987
Devanagari,Sarala-Bold,Halant-Bold,0.9013,0.0987
Devanagari,Halant-SemiBold,Hind-Bold,0.9013,0.0987
Devanagari,Biryani-Bold,Martel-Bold,0.9013,0.0987
Devanagari,Palanquin-SemiBold,Poppins-SemiBoldItalic,0.9012,0.0988
Devanagari,Martel-Regular,IBMPlexSansDevanagari-Bold,0.9012,0.0988
Devanagari,Jaldi-Bold,PalanquinDark-Medium,0.9012,0.0988
Devanagari,Jaldi-Bold,Biryani-Bold,0.9012,0.0988
Devanagari,Halant-SemiBold,Khula-Bold,0.9011,0.0989
Devanagari,Poppins-SemiBoldItalic,Khula-ExtraBold,0.9011,0.0989
Devanagari,Halant-Light,PalanquinDark-SemiBold,0.9011,0.0989
Devanagari,MartelSans-Bold,Khand-Regular,0.9011,0.0989
Devanagari,Karma-Medium,Mukta-Light,0.9011,0.0989
Devanagari,Hind-Bold,Mukta-Light,0.901,0.099
Devanagari,Laila-Regular,Khula-ExtraBold,0.901,0.099
Devanagari,EkMukta-Bold,Martel-ExtraBold,0.901,0.099
Devanagari,Mukta-Bold,Martel-ExtraBold,0.901,0.099
Devanagari,Sitara-BoldItalic,Palanquin-ExtraLight,0.9009,0.0991
Devanagari,AnnapurnaSIL-Bold,Mukta-Light,0.9008,0.0992
Devanagari,Sitara-BoldItalic,IBMPlexSansDevanagari-SemiBold,0.9008,0.0992
Devanagari,AnnapurnaSIL-Bold,EkMukta-Regular,0.9008,0.0992
Devanagari,AnnapurnaSIL-Bold,Mukta-Regular,0.9008,0.0992
Devanagari,Jaldi-Regular,Palanquin-Light,0.9008,0.0992
Devanagari,Sumana-Regular,Alkatra[wght],0.9008,0.0992
Devanagari,Laila-Regular,IBMPlexSansDevanagari-SemiBold,0.9007,0.0993
Devanagari,Martel-ExtraBold,Sahitya-Bold,0.9007,0.0993
Devanagari,Jaldi-Bold,"NotoSans[wdth,wght]",0.9006,0.0994
Devanagari,Mukta-SemiBold,PalanquinDark-Regular,0.9006,0.0994
Devanagari,PalanquinDark-Regular,EkMukta-SemiBold,0.9006,0.0994
Devanagari,Poppins-Italic,Glegoo-Bold,0.9005,0.0995
Devanagari,Sumana-Regular,Martel-DemiBold,0.9005,0.0995
Devanagari,Baloo2[wght],Halant-Bold,0.9005,0.0995
Devanagari,Bhavuka-Regular,"NotoSans[wdth,wght]",0.9005,0.0995
Devanagari,Glegoo-Bold,Martel-Regular,0.9005,0.0995
Devanagari,Mukta-Regular,Martel-DemiBold,0.9004,0.0996
Devanagari,Martel-DemiBold,EkMukta-Regular,0.9004,0.0996
Devanagari,Sitara-BoldItalic,Alkatra[wght],0.9003,0.0997
Devanagari,Khula-Bold,Eczar[wght],0.9002,0.0998
Devanagari,Martel-Bold,Karma-Regular,0.9002,0.0998
Devanagari,Rajdhani-SemiBold,Cambay-Italic,0.9002,0.0998
Devanagari,Biryani-ExtraBold,Laila-Bold,0.9001,0.0999
Devanagari,Halant-SemiBold,IBMPlexSansDevanagari-SemiBold,0.9001,0.0999
Devanagari,Poppins-SemiBoldItalic,Glegoo-Bold,0.9001,0.0999
Devanagari,Jaldi-Bold,Palanquin-Medium,0.9001,0.0999
Devanagari,Kalam-Regular,Jaldi-Bold,0.9001,0.0999
Devanagari,Bhavuka-Regular,NotoSansDevanagariUI-Medium,0.9001,0.0999
Devanagari,Palanquin-ExtraLight,Jaldi-Regular,0.8999,0.1001
Devanagari,Baloo2[wght],Martel-Bold,0.8999,0.1001
Devanagari,Sitara-BoldItalic,EkMukta-SemiBold,0.8998,0.1002
Devanagari,Sitara-BoldItalic,Mukta-SemiBold,0.8998,0.1002
Devanagari,Palanquin-ExtraLight,Mukta-Light,0.8998,0.1002
Devanagari,Sura-Regular,Laila-Bold,0.8997,0.1003
Devanagari,Yantramanav-Black,NotoSansDevanagariUI-ExtraLight,0.8997,0.1003
Devanagari,IBMPlexSansDevanagari-SemiBold,Martel-Light,0.8996,0.1004
Devanagari,Khula-Light,Laila-Bold,0.8996,0.1004
Devanagari,PalanquinDark-SemiBold,EkMukta-SemiBold,0.8994,0.1006
Devanagari,Karma-Medium,Hind-Bold,0.8994,0.1006
Devanagari,Palanquin-Medium,Jaldi-Regular,0.8994,0.1006
Devanagari,Poppins-Regular,Hind-Bold,0.8994,0.1006
Devanagari,Mukta-SemiBold,PalanquinDark-SemiBold,0.8994,0.1006
Devanagari,Sitara-BoldItalic,EkMukta-ExtraBold,0.8993,0.1007
Devanagari,Karma-Light,Arya-Regular,0.8993,0.1007
Devanagari,Sitara-BoldItalic,Mukta-ExtraBold,0.8993,0.1007
Devanagari,Martel-ExtraBold,Jaldi-Regular,0.8992,0.1008
Devanagari,Palanquin-SemiBold,EkMukta-SemiBold,0.8992,0.1008
Devanagari,Martel-DemiBold,Amiko-SemiBold,0.8992,0.1008
Devanagari,Palanquin-SemiBold,Mukta-SemiBold,0.8992,0.1008
