script,font_1,font_2,cosine_similarity,cosine_distance
Cyrillic,RocknRollOne-Regular,IstokWeb-Italic,0.9122,0.0878
Cyrillic,SpectralSC-Light,ComicRelief-Regular,0.9122,0.0878
Cyrillic,PT_Serif-Web-Italic,JejuGothic-Regular,0.9122,0.0878
Cyrillic,FiraSansExtraCondensed-Medium,Batang-Regular,0.912,0.088
Cyrillic,Gidole-Regular,Shafarik-Regular,0.912,0.088
Cyrillic,NotoSansTC[wght],Arsenal-Bold,0.912,0.088
Cyrillic,"OpenSans[wdth,wght]",CascadiaMono-Italic[wght],0.912,0.088
Cyrillic,MontserratAlternates-MediumItalic,FiraSans-MediumItalic,0.912,0.088
Cyrillic,PT_Serif-Web-Italic,Sansation-Light,0.912,0.088
Cyrillic,KaiseiOpti-Medium,ComicRelief-Regular,0.9119,0.0881
Cyrillic,KaiseiDecol-Medium,ComicRelief-Regular,0.9119,0.0881
Cyrillic,Ubuntu-Light,AlegreyaSans-LightItalic,0.9119,0.0881
Cyrillic,Sansation-Light,WDXLLubrifontSC-Regular,0.9119,0.0881
Cyrillic,SpectralSC-SemiBoldItalic,FiraSans-ExtraLightItalic,0.9119,0.0881
Cyrillic,NotoSansTC[wght],IBMPlexMono-SemiBoldItalic,0.9118,0.0882
Cyrillic,AlegreyaSans-ExtraBoldItalic,IBMPlexMono-SemiBoldItalic,0.9118,0.0882
Cyrillic,BellotaText-LightItalic,Gidole-Regular,0.9118,0.0882
Cyrillic,"NotoSansMono[wdth,wght]",FiraSans-Black,0.9117,0.0883
Cyrillic,Ubuntu-Light,IBMPlexMono-SemiBoldItalic,0.9117,0.0883
Cyrillic,BellotaText-LightItalic,MPLUS1p-Bold,0.9117,0.0883
Cyrillic,MontserratAlternates-Bold,ZenKakuGothicAntique-Regular,0.9117,0.0883
Cyrillic,Cuprum[wght],SpectralSC-ExtraLight,0.9117,0.0883
Cyrillic,FiraSans-ThinItalic,MPLUS1p-Thin,0.9117,0.0883
Cyrillic,WDXLLubrifontSC-Regular,Arsenal-Bold,0.9116,0.0884
Cyrillic,"NunitoSans[YTLC,opsz,wdth,wght]",Rubik-Italic[wght],0.9116,0.0884
Cyrillic,RobotoCondensed[wght],SpectralSC-Light,0.9116,0.0884
Cyrillic,MPLUS1p-Bold,IBMPlexMono-SemiBoldItalic,0.9116,0.0884
Cyrillic,MPLUS1p-Medium,IosevkaCharon-MediumItalic,0.9115,0.0885
Cyrillic,AlegreyaSans-Italic,AlegreyaSansSC-Black,0.9113,0.0887
Cyrillic,RobotoCondensed[wght],AlegreyaSans-Italic,0.9113,0.0887
Cyrillic,Prata-Regular,RoundedMplus1c-ExtraBold,0.9113,0.0887
Cyrillic,Jost[wght],Rubik-Italic[wght],0.9113,0.0887
Cyrillic,Rubik-Italic[wght],EBGaramond-Italic[wght],0.9113,0.0887
Cyrillic,KaiseiOpti-Bold,SpectralSC-SemiBoldItalic,0.9113,0.0887
Cyrillic,CascadiaMono-Italic[wght],ZenKakuGothicAntique-Regular,0.9112,0.0888
Cyrillic,FiraSans-MediumItalic,IosevkaCharon-Light,0.9112,0.0888
Cyrillic,BellotaText-LightItalic,JejuGothic-Regular,0.9112,0.0888
Cyrillic,Andika-Italic,EBGaramond-Italic[wght],0.9111,0.0889
Cyrillic,Andika-Italic,AlegreyaSC-BlackItalic,0.9111,0.0889
Cyrillic,"NunitoSans[YTLC,opsz,wdth,wght]",ZenOldMincho-Black,0.9111,0.0889
Cyrillic,FiraSansCondensed-ThinItalic,IosevkaCharon-Light,0.9111,0.0889
Cyrillic,MPLUS1p-Bold,AlegreyaSans-Italic,0.911,0.089
Cyrillic,KaiseiOpti-Bold,Manrope[wght],0.911,0.089
Cyrillic,WDXLLubrifontSC-Regular,MPLUS1p-Thin,0.911,0.089
Cyrillic,Pushster-Regular,FiraSans-ExtraLightItalic,0.911,0.089
Cyrillic,IBMPlexMono-SemiBoldItalic,Ubuntu-LightItalic,0.9109,0.0891
Cyrillic,NanumGothicCoding-Regular,PlayfairDisplaySC-Black,0.9109,0.0891
Cyrillic,"OpenSans[wdth,wght]",IstokWeb-Italic,0.9109,0.0891
Cyrillic,Philosopher-BoldItalic,FiraSans-ThinItalic,0.9108,0.0892
Cyrillic,SpectralSC-SemiBoldItalic,Arsenal-Bold,0.9108,0.0892
Cyrillic,KaiseiOpti-Bold,SpectralSC-ExtraLight,0.9108,0.0892
Cyrillic,FiraSans-ExtraLightItalic,MPLUS1p-Thin,0.9108,0.0892
Cyrillic,RocknRollOne-Regular,AlegreyaSans-ExtraBoldItalic,0.9108,0.0892
Cyrillic,MontserratAlternates-MediumItalic,SpectralSC-ExtraBoldItalic,0.9108,0.0892
Cyrillic,RubikMaps-Regular,RubikMicrobe-Regular,0.9108,0.0892
Cyrillic,Andika-BoldItalic,Tinos-BoldItalic,0.9107,0.0893
Cyrillic,FiraSansCondensed-Black,Prata-Regular,0.9107,0.0893
Cyrillic,"UbuntuSans-Italic[wdth,wght]",Tinos-BoldItalic,0.9107,0.0893
Cyrillic,YujiMai-Regular,Batang-Regular,0.9107,0.0893
Cyrillic,SpectralSC-SemiBoldItalic,Play-Bold,0.9106,0.0894
Cyrillic,RobotoCondensed[wght],FiraSansCondensed-ThinItalic,0.9106,0.0894
Cyrillic,"UbuntuSans-Italic[wdth,wght]",Manrope[wght],0.9106,0.0894
Cyrillic,FiraSans-ExtraLightItalic,Batang-Regular,0.9106,0.0894
Cyrillic,PT_Serif-Web-Italic,BIZUDPMincho-Regular,0.9106,0.0894
Cyrillic,Lato-ExtraBoldItalic,Gidole-Regular,0.9105,0.0895
Cyrillic,AlegreyaSans-Italic,Play-Bold,0.9105,0.0895
Cyrillic,ComicRelief-Regular,MontserratAlternates-Bold,0.9105,0.0895
Cyrillic,IosevkaCharon-MediumItalic,IstokWeb-Italic,0.9105,0.0895
Cyrillic,Philosopher-BoldItalic,KaiseiOpti-Medium,0.9105,0.0895
Cyrillic,Philosopher-BoldItalic,KaiseiDecol-Medium,0.9105,0.0895
Cyrillic,FiraSansCondensed-Black,ZenOldMincho-Black,0.9105,0.0895
Cyrillic,FiraSansCondensed-Black,KaiseiTokumin-ExtraBold,0.9105,0.0895
Cyrillic,KaiseiTokumin-Regular,"SourceSerif4-Italic[opsz,wght]",0.9105,0.0895
Cyrillic,Lato-BoldItalic,SpectralSC-ExtraLight,0.9104,0.0896
Cyrillic,RubikMaps-Regular,RubikStorm-Regular,0.9104,0.0896
Cyrillic,Cuprum[wght],PlayfairDisplaySC-Black,0.9103,0.0897
Cyrillic,IosevkaCharon-MediumItalic,Ubuntu-Regular,0.9103,0.0897
Cyrillic,NotoSansTC[wght],ZenOldMincho-Black,0.9103,0.0897
Cyrillic,"OpenSans[wdth,wght]",Alegreya-Italic[wght],0.9102,0.0898
Cyrillic,FiraSans-MediumItalic,AlegreyaSans-LightItalic,0.9102,0.0898
Cyrillic,AlegreyaSC-BlackItalic,Arsenal-Bold,0.9101,0.0899
Cyrillic,KaiseiDecol-Medium,FiraSans-Black,0.9101,0.0899
Cyrillic,Ubuntu-Light,CascadiaMono-Italic[wght],0.9101,0.0899
Cyrillic,"OpenSans[wdth,wght]",SpectralSC-SemiBoldItalic,0.9101,0.0899
Cyrillic,NotoSansTC[wght],FiraSans-Black,0.9101,0.0899
Cyrillic,KaiseiOpti-Medium,FiraSans-Black,0.9101,0.0899
Cyrillic,Philosopher-BoldItalic,ZenOldMincho-Black,0.9101,0.0899
Cyrillic,Jost[wght],IosevkaCharonMono-Bold,0.91,0.09
Cyrillic,Alegreya-Italic[wght],Ubuntu-Regular,0.9099,0.0901
Cyrillic,GothicA1-Black,NotoSansTC[wght],0.9099,0.0901
Cyrillic,IosevkaCharon-MediumItalic,AlegreyaSans-LightItalic,0.9099,0.0901
Cyrillic,AlumniSansCollegiateOne-Italic,UbuntuMono-Italic,0.9099,0.0901
Cyrillic,GothicA1-Black,Montserrat[wght],0.9099,0.0901
Cyrillic,Alegreya-Italic[wght],Jost[wght],0.9098,0.0902
Cyrillic,"OpenSans[wdth,wght]",LXGWWenKaiMonoTC-Bold,0.9098,0.0902
Cyrillic,ZenOldMincho-Medium,AlegreyaSans-ExtraBold,0.9098,0.0902
Cyrillic,ComicRelief-Regular,KaiseiTokumin-Regular,0.9097,0.0903
Cyrillic,PT_Serif-Web-Italic,RocknRollOne-Regular,0.9096,0.0904
Cyrillic,Arsenal-Italic,IosevkaCharon-MediumItalic,0.9096,0.0904
Cyrillic,Sansation-Light,IstokWeb-Italic,0.9096,0.0904
Cyrillic,Montserrat[wght],JejuGothic-Regular,0.9096,0.0904
Cyrillic,IosevkaCharonMono-MediumItalic,IosevkaCharon-Light,0.9096,0.0904
Cyrillic,Gidole-Regular,SpectralSC-ExtraLight,0.9095,0.0905
Cyrillic,Pushster-Regular,Ubuntu-LightItalic,0.9095,0.0905
Cyrillic,AlegreyaSans-Italic,Manrope[wght],0.9094,0.0906
Cyrillic,FiraSans-ThinItalic,ComicRelief-Regular,0.9094,0.0906
Cyrillic,ComicRelief-Regular,IosevkaCharonMono-Bold,0.9094,0.0906
Cyrillic,FiraSans-Black,BIZUDPMincho-Regular,0.9094,0.0906
Cyrillic,Lato-BoldItalic,MPLUS1p-Thin,0.9093,0.0907
Cyrillic,Arsenal-Bold,ZenOldMincho-Black,0.9093,0.0907
Cyrillic,Montserrat[wght],ZenOldMincho-Black,0.9092,0.0908
Cyrillic,Batang-Regular,RoundedMplus1c-ExtraBold,0.9092,0.0908
Cyrillic,Philosopher-BoldItalic,"TikTokSans[opsz,slnt,wdth,wght]",0.9092,0.0908
Cyrillic,Andika-BoldItalic,Pushster-Regular,0.9092,0.0908
Cyrillic,FiraSansCondensed-Black,Batang-Regular,0.9092,0.0908
Cyrillic,MPLUS1p-Medium,Rubik-Italic[wght],0.9092,0.0908
Cyrillic,SpectralSC-ExtraLight,RoundedMplus1c-ExtraBold,0.9091,0.0909
Cyrillic,ComicRelief-Regular,CascadiaMono-Italic[wght],0.9091,0.0909
Cyrillic,IBMPlexMono-SemiBoldItalic,JejuGothic-Regular,0.9091,0.0909
Cyrillic,"NotoSansMono[wdth,wght]",MPLUS1p-Thin,0.9091,0.0909
Cyrillic,Alegreya-Italic[wght],IosevkaCharon-MediumItalic,0.9091,0.0909
Cyrillic,Ubuntu-Light,Ubuntu-LightItalic,0.9091,0.0909
Cyrillic,Jost[wght],"UbuntuSans-Italic[wdth,wght]",0.909,0.091
Cyrillic,SpectralSC-Light,YsabeauInfant-Italic[wght],0.909,0.091
Cyrillic,AlegreyaSansSC-Black,Lato-BoldItalic,0.909,0.091
Cyrillic,Andika-Italic,Pushster-Regular,0.909,0.091
Cyrillic,SpectralSC-SemiBoldItalic,Ubuntu-Light,0.9089,0.0911
Cyrillic,MontserratAlternates-Bold,AlegreyaSans-ExtraBoldItalic,0.9089,0.0911
Cyrillic,SpectralSC-ExtraBoldItalic,KaiseiTokumin-ExtraBold,0.9088,0.0912
Cyrillic,RocknRollOne-Regular,SpectralSC-SemiBoldItalic,0.9088,0.0912
Cyrillic,ComicRelief-Regular,AlegreyaSans-ExtraBold,0.9088,0.0912
Cyrillic,Shafarik-Regular,AlegreyaSans-Italic,0.9088,0.0912
Cyrillic,Alegreya-Italic[wght],FiraSansCondensed-ThinItalic,0.9088,0.0912
Cyrillic,Lato-ExtraBoldItalic,CascadiaMono-Italic[wght],0.9088,0.0912
Cyrillic,ComicRelief-Regular,Arsenal-Bold,0.9088,0.0912
Cyrillic,MPLUS1p-Bold,YsabeauInfant-Italic[wght],0.9087,0.0913
Cyrillic,Cuprum[wght],IosevkaCharonMono-MediumItalic,0.9087,0.0913
Cyrillic,FiraSansExtraCondensed-Medium,AlegreyaSansSC-Black,0.9087,0.0913
Cyrillic,GothicA1-Black,Batang-Regular,0.9087,0.0913
Cyrillic,BellotaText-LightItalic,Cuprum[wght],0.9087,0.0913
Cyrillic,SpectralSC-Light,EBGaramond-Italic[wght],0.9087,0.0913
Cyrillic,Lato-ExtraBoldItalic,Cuprum[wght],0.9086,0.0914
Cyrillic,KaiseiTokumin-Regular,FiraSans-Black,0.9086,0.0914
Cyrillic,IBMPlexMono-SemiBoldItalic,Ubuntu-Regular,0.9085,0.0915
Cyrillic,NanumGothicCoding-Regular,"SourceSerif4-Italic[opsz,wght]",0.9085,0.0915
Cyrillic,RobotoCondensed[wght],PlayfairDisplaySC-Black,0.9084,0.0916
Cyrillic,SpectralSC-SemiBoldItalic,BIZUDPMincho-Regular,0.9084,0.0916
Cyrillic,Alegreya-Italic[wght],CascadiaMono-Italic[wght],0.9084,0.0916
Cyrillic,CascadiaMono-Italic[wght],NotoSansTC[wght],0.9084,0.0916
Cyrillic,PT_Serif-Web-Italic,KaiseiTokumin-ExtraBold,0.9083,0.0917
Cyrillic,"NotoSansMono[wdth,wght]",IosevkaCharonMono-MediumItalic,0.9083,0.0917
Cyrillic,FiraSansExtraCondensed-Medium,MPLUS1p-Thin,0.9083,0.0917
Cyrillic,Gidole-Regular,ZenOldMincho-Black,0.9083,0.0917
Cyrillic,AlegreyaSans-LightItalic,Arsenal-Bold,0.9083,0.0917
Cyrillic,CascadiaMono-Italic[wght],AlegreyaSans-LightItalic,0.9083,0.0917
Cyrillic,KaiseiOpti-Medium,Manrope[wght],0.9083,0.0917
Cyrillic,KaiseiDecol-Medium,Manrope[wght],0.9083,0.0917
Cyrillic,Jost[wght],IBMPlexMono-SemiBoldItalic,0.9082,0.0918
Cyrillic,NanumGothicCoding-Regular,IBMPlexMono-SemiBoldItalic,0.9081,0.0919
Cyrillic,Lato-ExtraBoldItalic,Montserrat[wght],0.9081,0.0919
Cyrillic,AlumniSansCollegiateOne-Italic,OrelegaOne-Regular,0.9081,0.0919
Cyrillic,Rubik-Italic[wght],ZenKakuGothicAntique-Regular,0.9079,0.0921
Cyrillic,Rubik-Italic[wght],Batang-Regular,0.9079,0.0921
Cyrillic,ZenKakuGothicAntique-Regular,ZenOldMincho-Black,0.9079,0.0921
Cyrillic,Ubuntu-Light,LXGWWenKaiMonoTC-Bold,0.9078,0.0922
Cyrillic,Pushster-Regular,YsabeauInfant-Italic[wght],0.9078,0.0922
Cyrillic,Andika-BoldItalic,GothicA1-Black,0.9078,0.0922
Cyrillic,MontserratAlternates-Bold,BIZUDPMincho-Regular,0.9077,0.0923
Cyrillic,NanumGothicCoding-Regular,KaiseiTokumin-Regular,0.9077,0.0923
Cyrillic,"TikTokSans[opsz,slnt,wdth,wght]",AlegreyaSansSC-Black,0.9077,0.0923
Cyrillic,Philosopher-BoldItalic,FiraSans-Black,0.9077,0.0923
Cyrillic,FiraSans-Black,YsabeauInfant-Italic[wght],0.9076,0.0924
Cyrillic,Gidole-Regular,PlayfairDisplaySC-Black,0.9076,0.0924
Cyrillic,PlayfairDisplaySC-Black,AlegreyaSC-BlackItalic,0.9075,0.0925
Cyrillic,SpectralSC-Light,FiraSans-MediumItalic,0.9075,0.0925
Cyrillic,YujiMai-Regular,AlegreyaSans-LightItalic,0.9075,0.0925
Cyrillic,KaiseiOpti-Bold,MontserratAlternates-Bold,0.9074,0.0926
Cyrillic,Rubik-Italic[wght],"TikTokSans[opsz,slnt,wdth,wght]",0.9074,0.0926
Cyrillic,PlayfairDisplaySC-Black,FiraSans-MediumItalic,0.9074,0.0926
Cyrillic,Cuprum[wght],BIZUDPGothic-Regular,0.9074,0.0926
Cyrillic,LXGWWenKaiMonoTC-Bold,FiraSansCondensed-ThinItalic,0.9074,0.0926
Cyrillic,SpectralSC-ExtraBoldItalic,ZenOldMincho-Black,0.9073,0.0927
Cyrillic,Sansation-Light,AlegreyaSans-Italic,0.9073,0.0927
Cyrillic,Arsenal-Italic,Andika-Italic,0.9073,0.0927
Cyrillic,Montserrat[wght],MontserratAlternates-Bold,0.9073,0.0927
Cyrillic,MPLUS1p-Medium,YsabeauInfant-Italic[wght],0.9073,0.0927
Cyrillic,GothicA1-Black,WDXLLubrifontSC-Regular,0.9073,0.0927
Cyrillic,FiraSans-ThinItalic,RobotoCondensed[wght],0.9072,0.0928
Cyrillic,MPLUS1p-Medium,LXGWWenKaiMonoTC-Bold,0.9072,0.0928
Cyrillic,MontserratAlternates-Thin,MontserratAlternates-Bold,0.9072,0.0928
Cyrillic,AlegreyaSans-LightItalic,Batang-Regular,0.9072,0.0928
Cyrillic,EBGaramond-Italic[wght],Batang-Regular,0.9072,0.0928
Cyrillic,FiraSans-ThinItalic,IosevkaCharonMono-MediumItalic,0.9071,0.0929
Cyrillic,FiraSans-MediumItalic,Tinos-BoldItalic,0.9071,0.0929
Cyrillic,LXGWWenKaiMonoTC-Bold,RoundedMplus1c-ExtraBold,0.907,0.093
Cyrillic,PT_Serif-Web-Italic,PlayfairDisplaySC-Black,0.907,0.093
Cyrillic,BellotaText-LightItalic,SpectralSC-Light,0.907,0.093
Cyrillic,MPLUS1p-Bold,MontserratAlternates-Thin,0.907,0.093
Cyrillic,FiraSans-ThinItalic,"TikTokSans[opsz,slnt,wdth,wght]",0.907,0.093
Cyrillic,CascadiaMono-Italic[wght],AlegreyaSans-ExtraBoldItalic,0.907,0.093
Cyrillic,MPLUS1p-Medium,"UbuntuSans-Italic[wdth,wght]",0.9069,0.0931
Cyrillic,KaiseiTokumin-Regular,SpectralSC-ExtraBoldItalic,0.9069,0.0931
Cyrillic,"NunitoSans[YTLC,opsz,wdth,wght]",IosevkaCharon-Light,0.9069,0.0931
Cyrillic,Shafarik-Regular,ZenOldMincho-Medium,0.9068,0.0932
Cyrillic,AlegreyaSans-Italic,AlegreyaSC-BlackItalic,0.9068,0.0932
Cyrillic,FiraSansExtraCondensed-Medium,ZenOldMincho-Black,0.9067,0.0933
Cyrillic,"TikTokSans[opsz,slnt,wdth,wght]",AlegreyaSans-Italic,0.9067,0.0933
Cyrillic,Rubik-Italic[wght],Tinos-BoldItalic,0.9067,0.0933
Cyrillic,SpectralSC-SemiBoldItalic,Jost[wght],0.9067,0.0933
Cyrillic,Sansation-Light,AlegreyaSans-ExtraBoldItalic,0.9067,0.0933
Cyrillic,Ubuntu-Light,FiraSansCondensed-ThinItalic,0.9066,0.0934
Cyrillic,MPLUS1p-Thin,JejuGothic-Regular,0.9066,0.0934
Cyrillic,Lato-ExtraBoldItalic,Alegreya-Italic[wght],0.9066,0.0934
Cyrillic,NanumGothicCoding-Regular,KaiseiTokumin-ExtraBold,0.9066,0.0934
Cyrillic,"OpenSans[wdth,wght]",Arsenal-Italic,0.9065,0.0935
Cyrillic,KaiseiOpti-Bold,FiraSansCondensed-Black,0.9065,0.0935
Cyrillic,MPLUS1p-Bold,IstokWeb-Italic,0.9065,0.0935
Cyrillic,MPLUS1p-Bold,IosevkaCharon-MediumItalic,0.9064,0.0936
Cyrillic,MontserratAlternates-Thin,Batang-Regular,0.9064,0.0936
Cyrillic,BIZUDPGothic-Regular,AlegreyaSans-ExtraBold,0.9064,0.0936
Cyrillic,KaiseiTokumin-Regular,RoundedMplus1c-ExtraBold,0.9064,0.0936
Cyrillic,Arsenal-Italic,Ubuntu-Regular,0.9063,0.0937
Cyrillic,YujiMai-Regular,OrelegaOne-Regular,0.9063,0.0937
Cyrillic,Andika-Italic,SpectralSC-ExtraBoldItalic,0.9063,0.0937
Cyrillic,Sansation-Light,"UbuntuSans-Italic[wdth,wght]",0.9062,0.0938
Cyrillic,NanumGothicCoding-Regular,Prata-Regular,0.9062,0.0938
Cyrillic,SpectralSC-Light,Montserrat[wght],0.9061,0.0939
Cyrillic,RobotoCondensed[wght],ZenOldMincho-Black,0.9061,0.0939
Cyrillic,PlayfairDisplaySC-Black,Manrope[wght],0.9061,0.0939
Cyrillic,RocknRollOne-Regular,Shafarik-Regular,0.9061,0.0939
Cyrillic,PT_Serif-Web-Italic,Pushster-Regular,0.9061,0.0939
Cyrillic,MPLUS1p-Medium,IstokWeb-Italic,0.9061,0.0939
Cyrillic,Prata-Regular,JejuGothic-Regular,0.906,0.094
Cyrillic,"NunitoSans[YTLC,opsz,wdth,wght]","NotoSansMono[wdth,wght]",0.906,0.094
Cyrillic,Montserrat[wght],SpectralSC-ExtraLight,0.906,0.094
Cyrillic,PT_Serif-Web-Italic,KaiseiOpti-Bold,0.9059,0.0941
Cyrillic,IBMPlexMono-SemiBoldItalic,IstokWeb-Italic,0.9059,0.0941
Cyrillic,NanumGothicCoding-Regular,MontserratAlternates-Bold,0.9059,0.0941
Cyrillic,Batang-Regular,MPLUS1p-Thin,0.9059,0.0941
Cyrillic,YsabeauInfant-Italic[wght],Arsenal-Bold,0.9058,0.0942
Cyrillic,RocknRollOne-Regular,Andika-BoldItalic,0.9058,0.0942
Cyrillic,Gidole-Regular,Prata-Regular,0.9058,0.0942
Cyrillic,BIZUDPGothic-Regular,Arsenal-Bold,0.9057,0.0943
Cyrillic,MontserratAlternates-Bold,ZenOldMincho-Medium,0.9056,0.0944
Cyrillic,Shafarik-Regular,Batang-Regular,0.9055,0.0945
Cyrillic,MontserratAlternates-Bold,FiraSans-MediumItalic,0.9055,0.0945
Cyrillic,"NotoSansMono[wdth,wght]",Shafarik-Regular,0.9055,0.0945
Cyrillic,SpectralSC-Light,NotoSansTC[wght],0.9055,0.0945
Cyrillic,Alegreya-Italic[wght],Shafarik-Regular,0.9055,0.0945
Cyrillic,PT_Serif-Web-Italic,MPLUS1p-Medium,0.9054,0.0946
Cyrillic,AlegreyaSans-ExtraBoldItalic,Manrope[wght],0.9054,0.0946
Cyrillic,RobotoCondensed[wght],IosevkaCharonMono-MediumItalic,0.9054,0.0946
Cyrillic,FiraSans-MediumItalic,AlegreyaSansSC-Black,0.9054,0.0946
Cyrillic,RoundedMplus1c-ExtraBold,BIZUDPMincho-Regular,0.9054,0.0946
Cyrillic,KaiseiDecol-Medium,"SourceSerif4-Italic[opsz,wght]",0.9053,0.0947
Cyrillic,KaiseiOpti-Medium,"SourceSerif4-Italic[opsz,wght]",0.9053,0.0947
Cyrillic,AlegreyaSans-Italic,ZenOldMincho-Medium,0.9053,0.0947
Cyrillic,MPLUS1p-Medium,CascadiaMono-Italic[wght],0.9052,0.0948
Cyrillic,Lato-ExtraBoldItalic,SpectralSC-ExtraLight,0.9052,0.0948
Cyrillic,RobotoCondensed[wght],Prata-Regular,0.9052,0.0948
Cyrillic,Philosopher-BoldItalic,KaiseiTokumin-ExtraBold,0.9052,0.0948
Cyrillic,AlumniSansCollegiateOne-Regular,CormorantUnicase-Bold,0.9052,0.0948
Cyrillic,FiraSans-ThinItalic,"NotoSansMono[wdth,wght]",0.9052,0.0948
Cyrillic,Philosopher-BoldItalic,Manrope[wght],0.9051,0.0949
Cyrillic,Jost[wght],FiraSansCondensed-ThinItalic,0.9051,0.0949
Cyrillic,Alegreya-Italic[wght],IBMPlexMono-SemiBoldItalic,0.9051,0.0949
Cyrillic,Arsenal-Italic,IBMPlexMono-SemiBoldItalic,0.9051,0.0949
Cyrillic,KaiseiOpti-Medium,SpectralSC-ExtraBoldItalic,0.9051,0.0949
Cyrillic,SpectralSC-SemiBoldItalic,AlegreyaSansSC-Black,0.9051,0.0949
Cyrillic,MPLUS1p-Bold,Rubik-Italic[wght],0.9051,0.0949
Cyrillic,IstokWeb-Italic,Manrope[wght],0.9051,0.0949
Cyrillic,BellotaText-LightItalic,RobotoCondensed[wght],0.9051,0.0949
Cyrillic,KaiseiDecol-Medium,SpectralSC-ExtraBoldItalic,0.9051,0.0949
Cyrillic,BellotaText-LightItalic,RocknRollOne-Regular,0.9051,0.0949
Cyrillic,Cuprum[wght],ZenOldMincho-Black,0.905,0.095
Cyrillic,PT_Serif-Web-Italic,IosevkaCharon-MediumItalic,0.905,0.095
Cyrillic,LXGWWenKaiMonoTC-Bold,FiraSans-ExtraLightItalic,0.9049,0.0951
Cyrillic,FiraSans-ThinItalic,Lato-ExtraBoldItalic,0.9049,0.0951
Cyrillic,RocknRollOne-Regular,AlegreyaSC-BlackItalic,0.9049,0.0951
Cyrillic,EBGaramond-Italic[wght],SpectralSC-ExtraLight,0.9049,0.0951
Cyrillic,AlegreyaSans-LightItalic,CormorantUnicase-Bold,0.9048,0.0952
Cyrillic,CascadiaMono-Italic[wght],JejuGothic-Regular,0.9048,0.0952
Cyrillic,MontserratAlternates-BlackItalic,MontserratAlternates-Bold,0.9047,0.0953
Cyrillic,AlegreyaSans-LightItalic,Lato-BoldItalic,0.9047,0.0953
Cyrillic,RocknRollOne-Regular,MPLUS1p-Thin,0.9047,0.0953
Cyrillic,KaiseiOpti-Medium,MontserratAlternates-Bold,0.9046,0.0954
Cyrillic,KaiseiDecol-Medium,MontserratAlternates-Bold,0.9046,0.0954
Cyrillic,Cuprum[wght],Prata-Regular,0.9046,0.0954
Cyrillic,AlegreyaSans-LightItalic,AlegreyaSans-ExtraBold,0.9046,0.0954
Cyrillic,MontserratAlternates-Bold,Prata-Regular,0.9046,0.0954
Cyrillic,Jost[wght],IstokWeb-Italic,0.9046,0.0954
Cyrillic,PlayfairDisplaySC-Black,AlegreyaSans-ExtraBoldItalic,0.9045,0.0955
Cyrillic,AlegreyaSans-ExtraBoldItalic,ZenKakuGothicAntique-Regular,0.9045,0.0955
Cyrillic,Philosopher-BoldItalic,Pushster-Regular,0.9045,0.0955
Cyrillic,Jost[wght],AlegreyaSans-LightItalic,0.9044,0.0956
Cyrillic,Batang-Regular,YsabeauInfant-Italic[wght],0.9044,0.0956
Cyrillic,SpectralSC-ExtraBoldItalic,Ubuntu-Regular,0.9044,0.0956
Cyrillic,FiraSans-MediumItalic,Prata-Regular,0.9043,0.0957
Cyrillic,Philosopher-BoldItalic,GothicA1-Black,0.9043,0.0957
Cyrillic,FiraSans-ThinItalic,"NunitoSans[YTLC,opsz,wdth,wght]",0.9043,0.0957
Cyrillic,Ubuntu-Light,IosevkaCharonMono-Bold,0.9042,0.0958
Cyrillic,"NunitoSans[YTLC,opsz,wdth,wght]",KaiseiTokumin-Regular,0.9042,0.0958
Cyrillic,WDXLLubrifontSC-Regular,AlegreyaSans-ExtraBold,0.9042,0.0958
Cyrillic,Jost[wght],CascadiaMono-Italic[wght],0.9042,0.0958
Cyrillic,IstokWeb-Italic,Batang-Regular,0.9041,0.0959
Cyrillic,SpectralSC-Light,BIZUDPGothic-Regular,0.9041,0.0959
Cyrillic,FiraSans-MediumItalic,ZenOldMincho-Black,0.9041,0.0959
Cyrillic,NanumGothicCoding-Regular,AlegreyaSans-Italic,0.9041,0.0959
Cyrillic,LXGWWenKaiMonoTC-Bold,FiraSansCondensed-Black,0.9041,0.0959
Cyrillic,Montserrat[wght],FiraSans-Black,0.904,0.096
Cyrillic,FiraSansExtraCondensed-Medium,MontserratAlternates-Bold,0.904,0.096
Cyrillic,NanumGothicCoding-Regular,KaiseiOpti-Bold,0.904,0.096
Cyrillic,Prata-Regular,ZenKakuGothicAntique-Regular,0.9039,0.0961
Cyrillic,Sansation-Light,AlegreyaSansSC-Black,0.9039,0.0961
Cyrillic,KaiseiDecol-Medium,Montserrat[wght],0.9039,0.0961
Cyrillic,Gidole-Regular,Montserrat[wght],0.9039,0.0961
Cyrillic,AlegreyaSans-Italic,ZenKakuGothicAntique-Regular,0.9039,0.0961
Cyrillic,KaiseiOpti-Medium,Montserrat[wght],0.9039,0.0961
Cyrillic,PT_Serif-Web-Italic,MPLUS1p-Bold,0.9038,0.0962
Cyrillic,"NotoSansMono[wdth,wght]",Lato-BoldItalic,0.9038,0.0962
Cyrillic,SpectralSC-ExtraBoldItalic,Ubuntu-LightItalic,0.9038,0.0962
Cyrillic,Philosopher-BoldItalic,KaiseiOpti-Bold,0.9038,0.0962
Cyrillic,KaiseiOpti-Bold,Montserrat[wght],0.9038,0.0962
Cyrillic,Lato-BoldItalic,FiraSansCondensed-ThinItalic,0.9037,0.0963
